year,filename,grvar,grupo,subvar,variable
2005,2005_salud-sexual-y-reproductiva_embarazo-en-adolecente-menor-de-20-anos.csv,10,salud sexual y reproductiva,03,embarazo en adolecente (menor de 20 anos)
2005,2005_salud-sexual-y-reproductiva_preeclampsia-severa-eclampsia.csv,10,salud sexual y reproductiva,04,preeclampsia severa/eclampsia
2005,2005_desnutricion-global_sobrepeso-s.csv,11,desnutricion global,01,sobrepeso (s)
2005,2005_desnutricion-global_nutricion-normal-n.csv,11,desnutricion global,02,nutricion normal (n)
2005,2005_desnutricion-global_desnutricion-leve-l.csv,11,desnutricion global,03,desnutricion leve (l)
2005,2005_desnutricion-global_desnutricion-moderada-m.csv,11,desnutricion global,04,desnutricion moderada (m)
2005,2005_desnutricion-global_desnutricion-grave-g.csv,11,desnutricion global,05,desnutricion grave (g)
2005,2005_desnutricion-cronica_talla-normal-n.csv,12,desnutricion cronica,01,talla normal (n)
2005,2005_desnutricion-cronica_talla-baja-leve-l.csv,12,desnutricion cronica,02,talla baja leve (l)
2005,2005_desnutricion-cronica_talla-baja-moderada-m.csv,12,desnutricion cronica,03,talla baja moderada (m)
2005,2005_desnutricion-cronica_talla-baja-grave-g.csv,12,desnutricion cronica,04,talla baja grave (g)
2005,2005_intoxicaciones_plaguicidas.csv,13,intoxicaciones,01,plaguicidas
2006,2006_sospecha-diagnostica_sarampion-rubeola.csv,01,sospecha diagnostica,01,sarampion / rubeola
2006,2006_sospecha-diagnostica_tos-ferina.csv,01,sospecha diagnostica,03,tos ferina
2006,2006_sospecha-diagnostica_difteria.csv,01,sospecha diagnostica,04,difteria
2006,2006_sospecha-diagnostica_paralisis-flacida-aguda.csv,01,sospecha diagnostica,05,paralisis flacida aguda
2006,2006_sospecha-diagnostica_fiebre-amarilla.csv,01,sospecha diagnostica,06,fiebre amarilla
2006,2006_sospecha-diagnostica_dengue-hemorragico.csv,01,sospecha diagnostica,07,dengue hemorragico
2006,2006_sospecha-diagnostica_dengue-clasico.csv,01,sospecha diagnostica,08,dengue clasico
2006,2006_sospecha-diagnostica_fiebre-hemorrag-bol.csv,02,sospecha diagnostica,09,fiebre hemorrag. bol
2006,2006_sospecha-diagnostica_peste.csv,02,sospecha diagnostica,11,peste
2006,2006_sospecha-diagnostica_menin-meningococica.csv,02,sospecha diagnostica,12,menin. meningococica
2006,2006_sospecha-diagnostica_colera.csv,02,sospecha diagnostica,13,colera
2006,2006_sospecha-diagnostica_enfer-por-hanta-virus.csv,02,sospecha diagnostica,14,enfer. por hanta virus
2006,2006_sospecha-diagnostica_rabia-humana.csv,02,sospecha diagnostica,15,rabia humana
2006,2006_sospecha-diagnostica_numero-de-personas-mordidas-por-animal-sospechoso-de-rabia.csv,03,sospecha diagnostica,14,numero de personas mordidas por animal sospechoso de rabia
2006,2006_inmunoprevenibles_tetanos-neonatal.csv,04,inmunoprevenibles,01,tetanos neonatal
2006,2006_inmunoprevenibles_tetanos-del-adulto.csv,04,inmunoprevenibles,02,tetanos del adulto
2006,2006_inmunoprevenibles_hepatitis.csv,04,inmunoprevenibles,03,hepatitis
2006,2006_inmunoprevenibles_parotiditis.csv,04,inmunoprevenibles,04,parotiditis
2006,2006_infec-de-transmision-sexual_mujer-con-ulcera-genital.csv,05,infec de transmision sexual,01,mujer con ulcera genital
2006,2006_infec-de-transmision-sexual_hombre-con-ulcera-genital.csv,05,infec de transmision sexual,02,hombre con ulcera genital
2006,2006_infec-de-transmision-sexual_hombre-con-flujo-uretral-uretritis.csv,05,infec de transmision sexual,03,hombre con flujo uretral (uretritis)
2006,2006_infec-de-transmision-sexual_sida.csv,05,infec de transmision sexual,04,sida
2006,2006_otras-infecciones_enfermedad-diarreica-aguda.csv,06,otras infecciones,01,enfermedad  diarreica aguda
2006,2006_otras-infecciones_ira-sin-neumonia.csv,06,otras infecciones,02,ira sin neumonia
2006,2006_otras-infecciones_neumonia.csv,06,otras infecciones,03,neumonia
2006,2006_otras-infecciones_malaria.csv,06,otras infecciones,04,malaria
2006,2006_otras-infecciones_leishmaniasis.csv,06,otras infecciones,05,leishmaniasis
2006,2006_tuberculosis-y-lepra_sintomatico-respiratorio.csv,07,tuberculosis y lepra,01,sintomatico respiratorio
2006,2006_tuberculosis-y-lepra_meningitis-tb-en-menores-de-5-anos.csv,07,tuberculosis y lepra,02, meningitis tb en menores de 5 anos
2006,2006_tuberculosis-y-lepra_tuberculosis-pulmonar-baar-nuevos.csv,07,tuberculosis y lepra,03,tuberculosis pulmonar baar + nuevos
2006,2006_tuberculosis-y-lepra_tuberculosis-pulmonar-baar-nuevos.csv,07,tuberculosis y lepra,04,tuberculosis pulmonar baar - nuevos
2006,2006_tuberculosis-y-lepra_tuberculosis-extrapulmonar.csv,07,tuberculosis y lepra,05,tuberculosis extrapulmonar
2006,2006_tuberculosis-y-lepra_enfermos-curados.csv,07,tuberculosis y lepra,06,enfermos curados
2006,2006_tuberculosis-y-lepra_fracaso-terapeutico.csv,07,tuberculosis y lepra,07,fracaso terapeutico
2006,2006_tuberculosis-y-lepra_lepra.csv,07,tuberculosis y lepra,08,lepra *
2006,2006_violencia-intrafamiliar_hombres.csv,08,violencia  intrafamiliar,01,hombres
2006,2006_violencia-intrafamiliar_mujeres.csv,08,violencia  intrafamiliar,02,mujeres
2006,2006_mortalidad-institucional_muerte-materna.csv,09,mortalidad institucional,01,muerte materna
2006,2006_mortalidad-institucional_muerte-rn-menor-de-7-dias.csv,09,mortalidad institucional,02,muerte rn menor de 7 dias
2006,2006_mortalidad-institucional_muerte-menor-de-1-ano.csv,09,mortalidad institucional,03,muerte menor de 1 ano
2006,2006_mortalidad-institucional_muerte-menor-de-5-anos-por-diarrea.csv,09,mortalidad institucional,04,muerte  menor de 5 anos por diarrea
2006,2006_mortalidad-institucional_muerte-menor-de-5-anos-por-neumonia.csv,09,mortalidad institucional,05,muerte menor de 5 anos por neumonia
2006,2006_mortalidad-institucional_muerte-menor-de-5-anos-por-otras-causas.csv,09,mortalidad institucional,06,muerte menor de 5 anos por otras causas
2006,2006_mortalidad-institucional_otras-muertes-en-personas-mayores-de-5-anos.csv,09,mortalidad institucional,07,otras muertes en personas mayores de 5 anos
2006,2006_salud-sexual-y-reproductiva_hemorragia-de-la-primera-mitad-del-embarazo-22-sem.csv,10,salud sexual y reproductiva,01,hemorragia de la primera mitad del embarazo (<22 sem)
2006,2006_salud-sexual-y-reproductiva_hemorragia-del-parto-o-puerperio.csv,10,salud sexual y reproductiva,02,hemorragia del parto o puerperio
2006,2006_salud-sexual-y-reproductiva_embarazo-en-adolecente-menor-de-20-anos.csv,10,salud sexual y reproductiva,03,embarazo en adolecente (menor de 20 anos)
2006,2006_salud-sexual-y-reproductiva_preeclampsia-severa-eclampsia.csv,10,salud sexual y reproductiva,04,preeclampsia severa/eclampsia
2006,2006_desnutricion-global_sobrepeso-s.csv,11,desnutricion global,01,sobrepeso (s)
2006,2006_desnutricion-global_nutricion-normal-n.csv,11,desnutricion global,02,nutricion normal (n)
2006,2006_desnutricion-global_desnutricion-leve-l.csv,11,desnutricion global,03,desnutricion leve (l)
2006,2006_desnutricion-global_desnutricion-moderada-m.csv,11,desnutricion global,04,desnutricion moderada (m)
2006,2006_desnutricion-global_desnutricion-grave-g.csv,11,desnutricion global,05,desnutricion grave (g)
2006,2006_desnutricion-cronica_talla-normal-n.csv,12,desnutricion cronica,01,talla normal (n)
2006,2006_desnutricion-cronica_talla-baja-leve-l.csv,12,desnutricion cronica,02,talla baja leve (l)
2006,2006_desnutricion-cronica_talla-baja-moderada-m.csv,12,desnutricion cronica,03,talla baja moderada (m)
2006,2006_desnutricion-cronica_talla-baja-grave-g.csv,12,desnutricion cronica,04,talla baja grave (g)
2006,2006_intoxicaciones_plaguicidas.csv,13,intoxicaciones,01,plaguicidas
2007,2007_sospecha-diagnostica_sarampion-rubeola.csv,01,sospecha diagnostica,01,sarampion / rubeola
2007,2007_sospecha-diagnostica_tos-ferina.csv,01,sospecha diagnostica,03,tos ferina
2007,2007_sospecha-diagnostica_difteria.csv,01,sospecha diagnostica,04,difteria
2007,2007_sospecha-diagnostica_paralisis-flacida-aguda.csv,01,sospecha diagnostica,05,paralisis flacida aguda
2007,2007_sospecha-diagnostica_fiebre-amarilla.csv,01,sospecha diagnostica,06,fiebre amarilla
2007,2007_sospecha-diagnostica_dengue-hemorragico.csv,01,sospecha diagnostica,07,dengue hemorragico
2007,2007_sospecha-diagnostica_dengue-clasico.csv,01,sospecha diagnostica,08,dengue clasico
2007,2007_sospecha-diagnostica_fiebre-hemorrag-bol.csv,02,sospecha diagnostica,09,fiebre hemorrag. bol
2007,2007_sospecha-diagnostica_peste.csv,02,sospecha diagnostica,11,peste
2007,2007_sospecha-diagnostica_menin-meningococica.csv,02,sospecha diagnostica,12,menin. meningococica
2007,2007_sospecha-diagnostica_colera.csv,02,sospecha diagnostica,13,colera
2007,2007_sospecha-diagnostica_enfer-por-hanta-virus.csv,02,sospecha diagnostica,14,enfer. por hanta virus
2007,2007_sospecha-diagnostica_rabia-humana.csv,02,sospecha diagnostica,15,rabia humana
2007,2007_sospecha-diagnostica_numero-de-personas-mordidas-por-animal-sospechoso-de-rabia.csv,03,sospecha diagnostica,14,numero de personas mordidas por animal sospechoso de rabia
2007,2007_inmunoprevenibles_tetanos-neonatal.csv,04,inmunoprevenibles,01,tetanos neonatal
2007,2007_inmunoprevenibles_tetanos.csv,04,inmunoprevenibles,02,tetanos
2007,2007_inmunoprevenibles_hepatitis.csv,04,inmunoprevenibles,03,hepatitis
2007,2007_inmunoprevenibles_parotiditis.csv,04,inmunoprevenibles,04,parotiditis
2007,2007_infec-de-transmision-sexual_ulcera-genital.csv,05,infec de transmision sexual,01,ulcera genital
2007,2007_infec-de-transmision-sexual_flujo-uretral-uretritis.csv,05,infec de transmision sexual,03,flujo uretral (uretritis)
2007,2007_infec-de-transmision-sexual_sida.csv,05,infec de transmision sexual,04,sida *
2007,2007_otras-infecciones_enfermedad-diarreica-aguda.csv,06,otras infecciones,01,enfermedad  diarreica aguda
2007,2007_otras-infecciones_ira-sin-neumonia.csv,06,otras infecciones,02,ira sin neumonia
2007,2007_otras-infecciones_neumonia.csv,06,otras infecciones,03,neumonia
2007,2007_otras-infecciones_malaria.csv,06,otras infecciones,04,malaria
2007,2007_otras-infecciones_leishmaniasis.csv,06,otras infecciones,05,leishmaniasis
2007,2007_tuberculosis-y-lepra_sintomatico-respiratorio.csv,07,tuberculosis y lepra,01,sintomatico respiratorio
2007,2007_tuberculosis-y-lepra_meningitis-tb-en-menores-de-5-anos.csv,07,tuberculosis y lepra,02, meningitis tb en menores de 5 anos
2007,2007_tuberculosis-y-lepra_tuberculosis-pulmonar-baar-nuevos.csv,07,tuberculosis y lepra,03,tuberculosis pulmonar baar + nuevos
2007,2007_tuberculosis-y-lepra_tuberculosis-pulmonar-baar-nuevos.csv,07,tuberculosis y lepra,04,tuberculosis pulmonar baar - nuevos
2007,2007_tuberculosis-y-lepra_tuberculosis-extrapulmonar.csv,07,tuberculosis y lepra,05,tuberculosis extrapulmonar
2007,2007_tuberculosis-y-lepra_enfermos-curados.csv,07,tuberculosis y lepra,06,enfermos curados
2007,2007_tuberculosis-y-lepra_fracaso-terapeutico.csv,07,tuberculosis y lepra,07,fracaso terapeutico
2007,2007_tuberculosis-y-lepra_lepra-paucibacilar.csv,07,tuberculosis y lepra,08,lepra paucibacilar*
2007,2007_tuberculosis-y-lepra_lepra-multibacilar.csv,07,tuberculosis y lepra,09,lepra multibacilar *
2007,2007_violencia-intrafamiliar_intrafamiliar.csv,08,violencia  intrafamiliar,01,intrafamiliar
2007,2007_violencia-intrafamiliar_otras-violencias-causas-externas.csv,08,violencia  intrafamiliar,02,otras violencias (causas externas)
2007,2007_mortalidad-institucional_muerte-materna.csv,09,mortalidad institucional,01,muerte materna
2007,2007_mortalidad-institucional_muerte-rn-menor-de-7-dias.csv,09,mortalidad institucional,02,muerte rn menor de 7 dias
2007,2007_mortalidad-institucional_muerte-menor-de-1-ano.csv,09,mortalidad institucional,03,muerte menor de 1 ano
2007,2007_mortalidad-institucional_muerte-menor-de-5-anos-por-diarrea.csv,09,mortalidad institucional,04,muerte  menor de 5 anos por diarrea
2007,2007_mortalidad-institucional_muerte-menor-de-5-anos-por-neumonia.csv,09,mortalidad institucional,05,muerte menor de 5 anos por neumonia
2007,2007_mortalidad-institucional_muerte-menor-de-5-anos-por-otras-causas.csv,09,mortalidad institucional,06,muerte menor de 5 anos por otras causas
2007,2007_mortalidad-institucional_otras-muertes-en-personas-mayores-de-5-anos.csv,09,mortalidad institucional,07,otras muertes en personas mayores de 5 anos
2007,2007_salud-sexual-y-reproductiva_hemorragia-de-la-primera-mitad-del-embarazo-22-sem.csv,10,salud sexual y reproductiva,01,hemorragia de la primera mitad del embarazo (<22 sem)
2007,2007_salud-sexual-y-reproductiva_nro-de-embarazadas-enflaquecidas-desnutridas.csv,10,salud sexual y reproductiva,02,nro. de embarazadas enflaquecidas (desnutridas)
2007,2007_salud-sexual-y-reproductiva_embarazo-en-adolecente-menor-de-20-anos.csv,10,salud sexual y reproductiva,03,embarazo en adolecente (menor de 20 anos)
2007,2007_salud-sexual-y-reproductiva_preeclampsia-severa-eclampsia.csv,10,salud sexual y reproductiva,04,preeclampsia severa/eclampsia
2007,2007_desnutricion-aguda_nutricion-superior-ns.csv,11,desnutricion aguda,01,nutricion superior (ns)
2007,2007_desnutricion-aguda_nutricion-normal-n.csv,11,desnutricion aguda,02,nutricion normal (n)
2007,2007_desnutricion-aguda_desnutricion-leve-l.csv,11,desnutricion aguda,03,desnutricion leve (l)
2007,2007_desnutricion-aguda_desnutricion-moderada-m.csv,11,desnutricion aguda,04,desnutricion moderada (m)
2007,2007_desnutricion-aguda_desnutricion-grave-g.csv,11,desnutricion aguda,05,desnutricion grave (g)
2007,2007_desnutricion-global-cronica_global-peso-bajo-m-g.csv,12,desnutricion global - cronica,01,global peso bajo (m + g))
2007,2007_desnutricion-global-cronica_cronica-talla-baja-m-g.csv,12,desnutricion global - cronica,02,cronica talla baja (m + g)
2007,2007_intoxicaciones_plaguicidas.csv,13,intoxicaciones,01,plaguicidas
2007,2007_intoxicaciones_otras-intoxicaciones.csv,13,intoxicaciones,02,otras intoxicaciones
2008,2008_sospecha-diagnostica_sarampion-rubeola.csv,01,sospecha diagnostica,01,sarampion / rubeola
2008,2008_sospecha-diagnostica_tos-ferina.csv,01,sospecha diagnostica,03,tos ferina
2008,2008_sospecha-diagnostica_difteria.csv,01,sospecha diagnostica,04,difteria
2008,2008_sospecha-diagnostica_paralisis-flacida-aguda.csv,01,sospecha diagnostica,05,paralisis flacida aguda
2008,2008_sospecha-diagnostica_fiebre-amarilla.csv,01,sospecha diagnostica,06,fiebre amarilla
2008,2008_sospecha-diagnostica_dengue-hemorragico.csv,01,sospecha diagnostica,07,dengue hemorragico
2008,2008_sospecha-diagnostica_dengue-clasico.csv,01,sospecha diagnostica,08,dengue clasico
2008,2008_sospecha-diagnostica_fiebre-hemorrag-bol.csv,02,sospecha diagnostica,09,fiebre hemorrag. bol
2008,2008_sospecha-diagnostica_peste.csv,02,sospecha diagnostica,11,peste
2008,2008_sospecha-diagnostica_menin-meningococica.csv,02,sospecha diagnostica,12,menin. meningococica
2008,2008_sospecha-diagnostica_colera.csv,02,sospecha diagnostica,13,colera
2008,2008_sospecha-diagnostica_enfer-por-hanta-virus.csv,02,sospecha diagnostica,14,enfer. por hanta virus
2008,2008_sospecha-diagnostica_rabia-humana.csv,02,sospecha diagnostica,15,rabia humana
2008,2008_sospecha-diagnostica_no-de-personas-mordidas-por-animal.csv,02,sospecha diagnostica,16,no de personas mordidas por animal
2008,2008_sospecha-diagnostica_influenza-aviar-pandemica.csv,02,sospecha diagnostica,17,influenza aviar - pandemica
2008,2008_inmunoprevenibles_tetanos-neonatal.csv,04,inmunoprevenibles,01,tetanos neonatal
2008,2008_inmunoprevenibles_tetanos.csv,04,inmunoprevenibles,02,tetanos
2008,2008_inmunoprevenibles_hepatitis-viral.csv,04,inmunoprevenibles,03,hepatitis viral
2008,2008_inmunoprevenibles_parotiditis.csv,04,inmunoprevenibles,04,parotiditis
2008,2008_infec-de-transmision-sexual_ulcera-genital.csv,05,infec. de transmision sexual,01,ulcera genital
2008,2008_infec-de-transmision-sexual_flujo-uretral-uretritis.csv,05,infec. de transmision sexual,03,flujo uretral (uretritis)
2008,2008_infec-de-transmision-sexual_sida.csv,05,infec. de transmision sexual,04,sida *
2008,2008_otras-infecciones_enfermedad-diarreica-aguda.csv,06,otras infecciones,01,enfermedad diarreica aguda
2008,2008_otras-infecciones_ira-sin-neumonia.csv,06,otras infecciones,02,ira sin neumonia
2008,2008_otras-infecciones_neumonia.csv,06,otras infecciones,03,neumonia
2008,2008_otras-infecciones_malaria.csv,06,otras infecciones,04,malaria
2008,2008_otras-infecciones_leishmaniasis.csv,06,otras infecciones,05,leishmaniasis
2008,2008_tuberculosis-y-lepra_meningitis-tb-en-menores-de-5-anos.csv,07,tuberculosis y lepra,02,meningitis tb en menores de 5 anos
2008,2008_tuberculosis-y-lepra_lepra-paucibacilar.csv,07,tuberculosis y lepra,08,lepra paucibacilar*
2008,2008_tuberculosis-y-lepra_lepra-multibacilar.csv,07,tuberculosis y lepra,09,lepra multibacilar *
2008,2008_tuberculosis-y-lepra_rafa-reacciones-adversas-leves-y-moderadas.csv,07,tuberculosis y lepra,10,rafa reacciones adversas (leves y moderadas)
2008,2008_tuberculosis-y-lepra_rafa-reacciones-adversas-graves.csv,07,tuberculosis y lepra,11,rafa reacciones adversas (graves)
2008,2008_violencia-intrafamiliar_intrafamiliar-domestica.csv,08,violencia  intrafamiliar,01,intrafamiliar/domestica
2008,2008_violencia-intrafamiliar_otras-violencias-accidentes-agresiones-leer-instructivo.csv,08,violencia  intrafamiliar,02,"otras violencias (accidentes, agresiones, leer instructivo)"
2008,2008_mortalidad-institucional_muerte-materna.csv,09,mortalidad institucional,01,muerte materna
2008,2008_mortalidad-institucional_muerte-rn-menor-de-7-dias.csv,09,mortalidad institucional,02,muerte rn menor de 7 dias
2008,2008_mortalidad-institucional_muerte-menor-de-1-ano.csv,09,mortalidad institucional,03,muerte menor de 1 ano
2008,2008_mortalidad-institucional_muerte-menor-de-5-anos-por-diarrea.csv,09,mortalidad institucional,04,muerte  menor de 5 anos por diarrea
2008,2008_mortalidad-institucional_muerte-menor-de-5-anos-por-neumonia.csv,09,mortalidad institucional,05,muerte menor de 5 anos por neumonia
2008,2008_mortalidad-institucional_muerte-menor-de-5-anos-por-otras-causas.csv,09,mortalidad institucional,06,muerte menor de 5 anos por otras causas
2008,2008_mortalidad-institucional_otras-muertes-en-mayores-de-5-anos.csv,09,mortalidad institucional,07,otras muertes en mayores de 5 anos
2008,2008_salud-sexual-y-reproductiva_hemorragia-de-la-primera-mitad-del-embarazo-22-sem.csv,10,salud sexual y reproductiva,01,hemorragia de la primera mitad del embarazo (<22 sem)
2008,2008_salud-sexual-y-reproductiva_embarazo-en-adolecente-menor-de-20-anos.csv,10,salud sexual y reproductiva,03,embarazo en adolecente (menor de 20 anos)
2008,2008_salud-sexual-y-reproductiva_preeclampsia-severa-eclampsia.csv,10,salud sexual y reproductiva,04,preeclampsia severa/eclampsia
2008,2008_estado-nutricional_sobrepeso-s.csv,11,estado nutricional,01,sobrepeso (s)
2008,2008_estado-nutricional_nutricion-normal-n.csv,11,estado nutricional,02,nutricion normal (n)
2008,2008_estado-nutricional_desnutricion-leve-l.csv,11,estado nutricional,03,desnutricion leve (l)
2008,2008_estado-nutricional_desnutricion-moderada-m.csv,11,estado nutricional,04,desnutricion moderada (m)
2008,2008_estado-nutricional_desnutricion-grave-g.csv,11,estado nutricional,05,desnutricion grave (g)
2008,2008_estado-nutricional_desnutrida.csv,11,estado nutricional,06,desnutrida
2008,2008_estado-nutricional_obesidad-o.csv,11,estado nutricional,07,obesidad (o)
2008,2008_intoxicaciones_plaguicidas.csv,13,intoxicaciones,01,plaguicidas
2008,2008_intoxicaciones_otras-intoxicaciones-drogas-farmacos-alcohol-leer-instructivo.csv,13,intoxicaciones,02,"otras intoxicaciones (drogas, farmacos, alcohol, leer instructivo)"
2008,2008_talla-para-la-edad-t-e_talla-normal-t-n.csv,14,talla para la edad (t/e),01,talla normal (t n)
2008,2008_talla-para-la-edad-t-e_talla-baja-tb.csv,14,talla para la edad (t/e),02,talla baja (tb)
2009,2009_sospecha-diagnostica_sarampion-rubeola.csv,01,sospecha diagnostica,01,sarampion / rubeola
2009,2009_sospecha-diagnostica_tos-ferina.csv,01,sospecha diagnostica,03,tos ferina
2009,2009_sospecha-diagnostica_difteria.csv,01,sospecha diagnostica,04,difteria
2009,2009_sospecha-diagnostica_paralisis-flacida-aguda.csv,01,sospecha diagnostica,05,paralisis flacida aguda
2009,2009_sospecha-diagnostica_fiebre-amarilla.csv,01,sospecha diagnostica,06,fiebre amarilla
2009,2009_sospecha-diagnostica_dengue-hemorragico.csv,01,sospecha diagnostica,07,dengue hemorragico
2009,2009_sospecha-diagnostica_dengue-clasico.csv,01,sospecha diagnostica,08,dengue clasico
2009,2009_sospecha-diagnostica_fiebre-hemorrag-bol.csv,02,sospecha diagnostica,09,fiebre hemorrag. bol
2009,2009_sospecha-diagnostica_peste.csv,02,sospecha diagnostica,11,peste
2009,2009_sospecha-diagnostica_menin-meningococica.csv,02,sospecha diagnostica,12,menin. meningococica
2009,2009_sospecha-diagnostica_colera.csv,02,sospecha diagnostica,13,colera
2009,2009_sospecha-diagnostica_enfer-por-hanta-virus.csv,02,sospecha diagnostica,14,enfer. por hanta virus
2009,2009_sospecha-diagnostica_rabia-humana.csv,02,sospecha diagnostica,15,rabia humana
2009,2009_sospecha-diagnostica_no-de-personas-mordidas-por-animal.csv,02,sospecha diagnostica,16,no de personas mordidas por animal
2009,2009_sospecha-diagnostica_influenza-aviar-pandemica.csv,02,sospecha diagnostica,17,influenza aviar - pandemica
2009,2009_inmunoprevenibles_tetanos-neonatal.csv,04,inmunoprevenibles,01,tetanos neonatal
2009,2009_inmunoprevenibles_tetanos.csv,04,inmunoprevenibles,02,tetanos
2009,2009_inmunoprevenibles_hepatitis-viral.csv,04,inmunoprevenibles,03,hepatitis viral
2009,2009_inmunoprevenibles_parotiditis.csv,04,inmunoprevenibles,04,parotiditis
2009,2009_infec-de-transmision-sexual_ulcera-genital.csv,05,infec. de transmision sexual,01,ulcera genital
2009,2009_infec-de-transmision-sexual_flujo-uretral-uretritis.csv,05,infec. de transmision sexual,03,flujo uretral (uretritis)
2009,2009_infec-de-transmision-sexual_sida.csv,05,infec. de transmision sexual,04,sida *
2009,2009_otras-infecciones_enfermedad-diarreica-aguda.csv,06,otras infecciones,01,enfermedad diarreica aguda
2009,2009_otras-infecciones_ira-sin-neumonia.csv,06,otras infecciones,02,ira sin neumonia
2009,2009_otras-infecciones_neumonia.csv,06,otras infecciones,03,neumonia
2009,2009_otras-infecciones_malaria.csv,06,otras infecciones,04,malaria
2009,2009_otras-infecciones_leishmaniasis.csv,06,otras infecciones,05,leishmaniasis
2009,2009_tuberculosis-y-lepra_meningitis-tb-en-menores-de-5-anos.csv,07,tuberculosis y lepra,02,meningitis tb en menores de 5 anos
2009,2009_tuberculosis-y-lepra_lepra-paucibacilar.csv,07,tuberculosis y lepra,08,lepra paucibacilar*
2009,2009_tuberculosis-y-lepra_lepra-multibacilar.csv,07,tuberculosis y lepra,09,lepra multibacilar *
2009,2009_tuberculosis-y-lepra_rafa-reacciones-adversas-leves-y-moderadas.csv,07,tuberculosis y lepra,10,rafa reacciones adversas (leves y moderadas)
2009,2009_tuberculosis-y-lepra_rafa-reacciones-adversas-graves.csv,07,tuberculosis y lepra,11,rafa reacciones adversas (graves)
2009,2009_violencia-intrafamiliar_intrafamiliar-domestica.csv,08,violencia  intrafamiliar,01,intrafamiliar/domestica
2009,2009_violencia-intrafamiliar_otras-violencias-accidentes-agresiones-leer-instructivo.csv,08,violencia  intrafamiliar,02,"otras violencias (accidentes, agresiones, leer instructivo)"
2009,2009_mortalidad-institucional_muerte-materna.csv,09,mortalidad institucional,01,muerte materna
2009,2009_mortalidad-institucional_muerte-rn-menor-de-7-dias.csv,09,mortalidad institucional,02,muerte rn menor de 7 dias
2009,2009_mortalidad-institucional_muerte-menor-de-1-ano.csv,09,mortalidad institucional,03,muerte menor de 1 ano
2009,2009_mortalidad-institucional_muerte-menor-de-5-anos-por-diarrea.csv,09,mortalidad institucional,04,muerte  menor de 5 anos por diarrea
2009,2009_mortalidad-institucional_muerte-menor-de-5-anos-por-neumonia.csv,09,mortalidad institucional,05,muerte menor de 5 anos por neumonia
2009,2009_mortalidad-institucional_muerte-menor-de-5-anos-por-otras-causas.csv,09,mortalidad institucional,06,muerte menor de 5 anos por otras causas
2009,2009_mortalidad-institucional_otras-muertes-en-mayores-de-5-anos.csv,09,mortalidad institucional,07,otras muertes en mayores de 5 anos
2009,2009_salud-sexual-y-reproductiva_hemorragia-de-la-primera-mitad-del-embarazo-22-sem.csv,10,salud sexual y reproductiva,01,hemorragia de la primera mitad del embarazo (<22 sem)
2009,2009_salud-sexual-y-reproductiva_embarazo-en-adolecente-menor-de-20-anos.csv,10,salud sexual y reproductiva,03,embarazo en adolecente (menor de 20 anos)
2009,2009_salud-sexual-y-reproductiva_preeclampsia-severa-eclampsia.csv,10,salud sexual y reproductiva,04,preeclampsia severa/eclampsia
2009,2009_estado-nutricional_sobrepeso-s.csv,11,estado nutricional,01,sobrepeso (s)
2009,2009_estado-nutricional_nutricion-normal-n.csv,11,estado nutricional,02,nutricion normal (n)
2009,2009_estado-nutricional_desnutricion-leve-l.csv,11,estado nutricional,03,desnutricion leve (l)
2009,2009_estado-nutricional_desnutricion-moderada-m.csv,11,estado nutricional,04,desnutricion moderada (m)
2009,2009_estado-nutricional_desnutricion-grave-g.csv,11,estado nutricional,05,desnutricion grave (g)
2009,2009_estado-nutricional_desnutrida.csv,11,estado nutricional,06,desnutrida
2009,2009_estado-nutricional_obesidad-o.csv,11,estado nutricional,07,obesidad (o)
2009,2009_intoxicaciones_plaguicidas.csv,13,intoxicaciones,01,plaguicidas
2009,2009_intoxicaciones_otras-intoxicaciones-drogas-farmacos-alcohol-leer-instructivo.csv,13,intoxicaciones,02,"otras intoxicaciones (drogas, farmacos, alcohol, leer instructivo)"
2009,2009_talla-para-la-edad-t-e_talla-normal-t-n.csv,14,talla para la edad (t/e),01,talla normal (t n)
2009,2009_talla-para-la-edad-t-e_talla-baja-tb.csv,14,talla para la edad (t/e),02,talla baja (tb)
2010,2010_sospecha-diagnostica_sarampion-rubeola.csv,01,sospecha diagnostica,01,sarampion / rubeola
2010,2010_sospecha-diagnostica_tos-ferina.csv,01,sospecha diagnostica,03,tos ferina
2010,2010_sospecha-diagnostica_difteria.csv,01,sospecha diagnostica,04,difteria
2010,2010_sospecha-diagnostica_paralisis-flacida-aguda-polio.csv,01,sospecha diagnostica,05,paralisis flacida aguda (polio)
2010,2010_sospecha-diagnostica_fiebre-amarilla.csv,01,sospecha diagnostica,06,fiebre amarilla
2010,2010_sospecha-diagnostica_dengue-hemorragico.csv,01,sospecha diagnostica,07,dengue hemorragico
2010,2010_sospecha-diagnostica_dengue-clasico.csv,01,sospecha diagnostica,08,dengue clasico
2010,2010_sospecha-diagnostica_fiebre-hemorragica-boliviana.csv,01,sospecha diagnostica,09,fiebre hemorragica boliviana
2010,2010_sospecha-diagnostica_peste.csv,01,sospecha diagnostica,10,peste
2010,2010_sospecha-diagnostica_meningitis-meningococica.csv,02,sospecha diagnostica,10,meningitis meningococica
2010,2010_sospecha-diagnostica_colera.csv,02,sospecha diagnostica,13,colera
