codigo_municipio,municipio,grupo,variable,mes,mujeres total
20601,SORATA,intoxicaciones,alimentos (brotes),2001-10-01,1
10101,SUCRE,intoxicaciones,alimentos (brotes),2001-10-01,10
30401,TARATA,intoxicaciones,alimentos (brotes),2001-10-01,1
60101,TARIJA,intoxicaciones,alimentos (brotes),2001-10-01,2
20803,TIAWANACU,intoxicaciones,alimentos (brotes),2001-10-01,1
80101,TRINIDAD,intoxicaciones,alimentos (brotes),2001-10-01,3
50801,TUPIZA,intoxicaciones,alimentos (brotes),2001-10-01,1
71502,URUBICHA,intoxicaciones,alimentos (brotes),2001-10-01,1
20801,VIACHA,intoxicaciones,alimentos (brotes),2001-10-01,1
51501,VILLAZON,intoxicaciones,alimentos (brotes),2001-10-01,2
70201,WARNES,intoxicaciones,alimentos (brotes),2001-10-01,10
70403,YAPACANI,intoxicaciones,alimentos (brotes),2001-10-01,1
30403,ARBIETO,intoxicaciones,alimentos (brotes),2001-11-01,1
21203,BATALLAS,intoxicaciones,alimentos (brotes),2001-11-01,2
70706,CAMIRI,intoxicaciones,alimentos (brotes),2001-11-01,2
22001,CARANAVI,intoxicaciones,alimentos (brotes),2001-11-01,2
40201,CHALLAPATA,intoxicaciones,alimentos (brotes),2001-11-01,1
90101,COBIJA,intoxicaciones,alimentos (brotes),2001-11-01,1
30101,COCHABAMBA,intoxicaciones,alimentos (brotes),2001-11-01,16
71301,COMARAPA,intoxicaciones,alimentos (brotes),2001-11-01,2
21701,COPACABANA,intoxicaciones,alimentos (brotes),2001-11-01,2
50601,COTAGAITA,intoxicaciones,alimentos (brotes),2001-11-01,2
10902,CULPINA,intoxicaciones,alimentos (brotes),2001-11-01,1
20105,EL ALTO,intoxicaciones,alimentos (brotes),2001-11-01,12
20101,LA PAZ,intoxicaciones,alimentos (brotes),2001-11-01,42
70701,LAGUNILLAS,intoxicaciones,alimentos (brotes),2001-11-01,1
21202,LAJA,intoxicaciones,alimentos (brotes),2001-11-01,1
71001,MONTERO,intoxicaciones,alimentos (brotes),2001-11-01,16
40101,ORURO,intoxicaciones,alimentos (brotes),2001-11-01,5
70502,PAILON,intoxicaciones,alimentos (brotes),2001-11-01,3
70601,PORTACHUELO,intoxicaciones,alimentos (brotes),2001-11-01,1
70904,QUIRUSILLAS,intoxicaciones,alimentos (brotes),2001-11-01,1
70503,ROBORE,intoxicaciones,alimentos (brotes),2001-11-01,1
21502,SAN BUENA VENTURA,intoxicaciones,alimentos (brotes),2001-11-01,2
71104,SAN JULIAN,intoxicaciones,alimentos (brotes),2001-11-01,3
71201,SAN MATIAS,intoxicaciones,alimentos (brotes),2001-11-01,1
21702,SAN PEDRO DE TIQUINA,intoxicaciones,alimentos (brotes),2001-11-01,4
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,alimentos (brotes),2001-11-01,8
70602,SANTA ROSA DEL SARA,intoxicaciones,alimentos (brotes),2001-11-01,1
10101,SUCRE,intoxicaciones,alimentos (brotes),2001-11-01,2
60101,TARIJA,intoxicaciones,alimentos (brotes),2001-11-01,8
30903,TIQUIPAYA,intoxicaciones,alimentos (brotes),2001-11-01,1
31201,TOTORA(CBBA),intoxicaciones,alimentos (brotes),2001-11-01,2
80101,TRINIDAD,intoxicaciones,alimentos (brotes),2001-11-01,2
20801,VIACHA,intoxicaciones,alimentos (brotes),2001-11-01,1
70201,WARNES,intoxicaciones,alimentos (brotes),2001-11-01,3
30501,ARANI,intoxicaciones,alimentos (brotes),2001-12-01,1
21303,AYO AYO,intoxicaciones,alimentos (brotes),2001-12-01,1
21203,BATALLAS,intoxicaciones,alimentos (brotes),2001-12-01,1
60202,BERMEJO,intoxicaciones,alimentos (brotes),2001-12-01,1
70706,CAMIRI,intoxicaciones,alimentos (brotes),2001-12-01,1
70702,CHARAGUA,intoxicaciones,alimentos (brotes),2001-12-01,1
21101,CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,alimentos (brotes),2001-12-01,1
30801,CLIZA,intoxicaciones,alimentos (brotes),2001-12-01,1
90101,COBIJA,intoxicaciones,alimentos (brotes),2001-12-01,2
30101,COCHABAMBA,intoxicaciones,alimentos (brotes),2001-12-01,19
31002,COLOMI,intoxicaciones,alimentos (brotes),2001-12-01,1
21401,COROICO,intoxicaciones,alimentos (brotes),2001-12-01,5
70102,COTOCA,intoxicaciones,alimentos (brotes),2001-12-01,1
20105,EL ALTO,intoxicaciones,alimentos (brotes),2001-12-01,3
41101,EUCALIPTUS,intoxicaciones,alimentos (brotes),2001-12-01,1
80402,EXALTACION,intoxicaciones,alimentos (brotes),2001-12-01,1
40501,HUACHACALLA,intoxicaciones,alimentos (brotes),2001-12-01,2
20101,LA PAZ,intoxicaciones,alimentos (brotes),2001-12-01,34
21202,LAJA,intoxicaciones,alimentos (brotes),2001-12-01,2
50203,LLALLAGUA,intoxicaciones,alimentos (brotes),2001-12-01,5
10501,MONTEAGUDO,intoxicaciones,alimentos (brotes),2001-12-01,1
71001,MONTERO,intoxicaciones,alimentos (brotes),2001-12-01,30
30302,MOROCHATA,intoxicaciones,alimentos (brotes),2001-12-01,3
31202,POJO (CBBA),intoxicaciones,alimentos (brotes),2001-12-01,2
40601,POOPO,intoxicaciones,alimentos (brotes),2001-12-01,1
70601,PORTACHUELO,intoxicaciones,alimentos (brotes),2001-12-01,1
50101,POTOSI,intoxicaciones,alimentos (brotes),2001-12-01,6
21201,PUCARANI,intoxicaciones,alimentos (brotes),2001-12-01,1
70503,ROBORE,intoxicaciones,alimentos (brotes),2001-12-01,2
21502,SAN BUENA VENTURA,intoxicaciones,alimentos (brotes),2001-12-01,1
71104,SAN JULIAN,intoxicaciones,alimentos (brotes),2001-12-01,1
71201,SAN MATIAS,intoxicaciones,alimentos (brotes),2001-12-01,2
21702,SAN PEDRO DE TIQUINA,intoxicaciones,alimentos (brotes),2001-12-01,2
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,alimentos (brotes),2001-12-01,1
70602,SANTA ROSA DEL SARA,intoxicaciones,alimentos (brotes),2001-12-01,2
10101,SUCRE,intoxicaciones,alimentos (brotes),2001-12-01,3
30401,TARATA,intoxicaciones,alimentos (brotes),2001-12-01,2
60101,TARIJA,intoxicaciones,alimentos (brotes),2001-12-01,6
20803,TIAWANACU,intoxicaciones,alimentos (brotes),2001-12-01,1
30903,TIQUIPAYA,intoxicaciones,alimentos (brotes),2001-12-01,1
80101,TRINIDAD,intoxicaciones,alimentos (brotes),2001-12-01,1
50801,TUPIZA,intoxicaciones,alimentos (brotes),2001-12-01,1
20801,VIACHA,intoxicaciones,alimentos (brotes),2001-12-01,2
50602,VITICHI,intoxicaciones,alimentos (brotes),2001-12-01,1
70201,WARNES,intoxicaciones,alimentos (brotes),2001-12-01,5
