codigo_municipio,municipio,grupo,variable,mes,a-menor-de-6-meses-d_masculino,a-menor-de-6-meses-d-1_femenino,a-menor-de-6-meses-f_masculino,a-menor-de-6-meses-f-1_femenino,b-6-m-a-menor-de-1-ano-d_masculino,b-6-m-a-menor-de-1-ano-d-1_femenino,b-6-m-a-menor-de-1-ano-f_masculino,b-6-m-a-menor-de-1-ano-f-1_femenino,c-1-4-anos-d_masculino,c-1-4-anos-d-1_femenino,c-1-4-anos-f_masculino,c-1-4-anos-f-1_femenino,d-5-9-anos-d_masculino,d-5-9-anos-d-1_femenino,d-5-9-anos-f_masculino,d-5-9-anos-f-1_femenino,e-10-a-14-anos-d_masculino,e-10-a-14-anos-d-1_femenino,e-10-a-14-anos-f_masculino,e-10-a-14-anos-f-1_femenino,f-15-19-anos-d_masculino,f-15-19-anos-d-1_femenino,f-15-19-anos-f_masculino,f-15-19-anos-f-1_femenino,g-20-39-anos-d_masculino,g-20-39-anos-d-1_femenino,g-20-39-anos-f_masculino,g-20-39-anos-f-1_femenino,h-40-49-anos-d_masculino,h-40-49-anos-d-1_femenino,h-40-49-anos-f_masculino,h-40-49-anos-f-1_femenino,i-50-59-anos-d_masculino,i-50-59-anos-d-1_femenino,i-50-59-anos-f_masculino,i-50-59-anos-f-1_femenino,j-60-anos-y-mas-d_masculino,j-60-anos-y-mas-d-1_femenino,j-60-anos-y-mas-f_masculino,j-60-anos-y-mas-f-1_femenino,totales_total-m,totales-1_total-f,totales-2_total
10301,ZUDAÑEZ,mortalidad,otras muertes en mayores de 5 anos,2015-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
20201,ACHACACHI,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,1,4
20104,ACHOCALLA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2
30201,AIQUILE,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3
22002,ALTO BENI,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
20202,ANCORAIMES,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,1,4
20701,APOLO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,4
20503,AUCAPATA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
20502,AYATA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
21303,AYO AYO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
60202,BERMEJO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
50301,BETANZOS,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,1,4
20905,CAIROMA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
20303,CALACOTO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
21304,CALAMARCA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3
10701,CAMARGO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,1,3
70706,CAMIRI,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,2,2,7,3,10
30701,CAPINOTA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,4,1,5
22001,CARANAVI,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,2,2,2,1,9,4,13
21803,CHACARILLA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
20203,CHUA COCANI,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
20501,CHUMA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,2,4
90101,COBIJA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,1,5,6
30101,COCHABAMBA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,5,3,0,0,3,2,0,0,6,4,0,0,26,11,2,0,44,22,66
30905,COLCAPIRHUA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
21307,COLLANA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
31002,COLOMI,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,2,5,7
50401,COLQUECHACA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,3,4,7
21306,COLQUENCHA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,3,6,9
71101,CONCEPCION,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21402,CORIPATA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2
21401,COROICO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,3
70102,COTOCA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
10902,CULPINA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2
20105,EL ALTO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,4,6,3,0,1,4,1,1,2,2,8,8,8,22,26,48,55,103
70105,EL TORNO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,3,1,7,2,9
41101,EUCALIPTUS,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
71002,GENERAL SAAVEDRA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21601,GRAL. J.J. PEREZ (CHARAZANI),mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
20602,GUANAY,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,3
20802,GUAQUI,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,3
80202,GUAYARAMERIN,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,1,3,3,6
20204,HUARINA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
10304,ICLA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,3
10703,INCAHUASI,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
21102,IRUPANA (VILLA DE LANZA),mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
20806,JESUS DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,3
21105,LA ASUNTA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,1,5,6
70104,LA GUARDIA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,2,5,2,7
20101,LA PAZ,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,2,0,0,0,11,12,11,4,13,9,3,1,19,22,4,11,65,58,67,72,203,194,397
21202,LAJA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,3
50203,LLALLAGUA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,3,3,6
20901,LURIBAY,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3
11003,MACHARETI,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
70903,MAIRANA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,3
20607,MAPIRI,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,3,1,4
20103,MECAPACA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2
20402,MOCOMOCO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
51002,MOJINETE,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
71001,MONTERO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,0,0,5,4,0,2,8,9,17
30302,MOROCHATA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
50404,OCURI,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
40101,ORURO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,3,1,0,0,6,11,0,0,13,13,26
10401,PADILLA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
70502,PAILON,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,9,2,11,13
20102,PALCA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21104,PALOS BLANCOS,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
21802,PAPEL PAMPA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
20702,PELECHUCO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
50403,POCOATA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
10103,POROMA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
70601,PORTACHUELO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,5,0,5
50101,POTOSI,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,2,0,0,0,6,6,0,0,13,8,21
21201,PUCARANI,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
20401,PUERTO ACOSTA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2
20403,PUERTO CARABUCO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
21204,PUERTO PEREZ,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
31401,PUNATA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,2,6,7,7,14
30901,QUILLACOLLO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,2,4
21002,QUIME,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
50402,RAVELO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,6
80301,REYES,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
80201,RIBERALTA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,1,0,1,1,0,0,2,2,1,2,9,7,16
70503,ROBORE,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,3
80304,RURRENABAQUE,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
31001,SACABA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,4,11,6,13,19
71302,SAIPINA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
70901,SAMAIPATA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,3,3,6
20805,SAN ANDRES DE MACHACA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
80302,SAN BORJA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,3,4
70402,SAN CARLOS,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
70301,SAN IGNACIO DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2,6,3,8,11
70501,SAN JOSE DE CHIQUITOS,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,5
71104,SAN JULIAN,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2
10702,SAN LUCAS,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,5,6
71201,SAN MATIAS,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
70302,SAN MIGUEL DE VELASCO,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21801,SAN PEDRO DE CURAHUARA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21702,SAN PEDRO DE TIQUINA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
80401,SANTA ANA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,14,3,3,0,4,12,1,2,19,18,7,7,58,59,38,29,146,131,277
70602,SANTA ROSA DEL SARA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20308,SANTIAGO DE CALLAPA,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,3
20902,SAPAHAQUI,mortalidad,otras muertes en mayores de 5 anos,2015-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4
