codigo_municipio,municipio,grupo,variable,mes,Cantidad-H,Cantidad-M,TOTAL-H,TOTAL-M,TOTAL
31401,PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,1,0,1,0,1
80301,REYES,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,1,0,1,0,1
80304,RURRENABAQUE,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
40901,SABAYA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
31001,SACABA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
50701,SACACA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,2,0,2,2
40801,SALINAS DE GARCI MENDOZA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
80501,SAN IGNACIO,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,1,1,1,1,2
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,1,0,1,0,1
10702,SAN LUCAS,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,28,0,28,0,28
70602,SANTA ROSA DEL SARA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,5,0,5,0,5
10202,TARVITA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
41001,TOLEDO,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,1,1,1,1,2
51202,TOMAVE,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
80101,TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,4,0,4,0,4
50801,TUPIZA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,2,2,2,2,4
50201,UNCIA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,5,0,5,5
51201,UYUNI,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
60303,VILLA MONTES,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,1,0,1,0,1
31003,VILLA TUNARI,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,0,1,0,1,1
60301,YACUIBA,mortalidad institucional,muerte rn menor de 7 dias,2004-06-01,2,0,2,0,2
51302,ACACIO,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,3,0,3,3
41201,ANDAMARCA,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,1,0,1,1
71501,ASCENCION DE GUARAYOS,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,1,0,1,0,1
50802,ATOCHA,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,1,0,1,1
50104,BELEN DE URMIRI,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,1,0,1,1
50301,BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,1,0,1,0,1
22001,CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,1,0,1,1
50302,CHAQUI,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,2,0,2,2
90101,COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,16,0,16,0,16
71301,COMARAPA,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,2,0,2,0,2
10902,CULPINA,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,7,3,7,3,10
40103,EL CHORO,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,1,0,1,1
70705,GUTIERREZ,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,1,0,1,1
21001,INQUISIVI,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,1,0,1,0,1
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,3,0,3,0,3
50203,LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,1,0,1,0,1
71001,MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,1,0,1,0,1
70803,MORO MORO,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,1,0,1,1
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,11,1,11,1,12
10401,PADILLA,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,1,0,1,1
50101,POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,8,0,8,0,8
10302,PRESTO,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,1,0,1,1
71402,PUERTO QUIJARRO,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,1,0,1,1
90201,PUERTO RICO,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,1,0,1,0,1
31205,PUERTO VILLARROEL,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,1,0,1,0,1
50402,RAVELO,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,1,0,1,1
31001,SACABA,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,1,0,1,0,1
50701,SACACA,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,6,0,6,6
80302,SAN BORJA,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,1,0,1,0,1
80501,SAN IGNACIO,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,1,0,1,1
60501,SAN LORENZO(TJA),mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,1,0,1,0,1
71201,SAN MATIAS,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,2,0,2,0,2
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,14,0,14,0,14
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,5,0,5,0,5
60101,TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,1,0,1,0,1
31601,TIRAQUE (CBBA),mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,1,0,1,0,1
10402,TOMINA,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,0,1,0,1,1
80101,TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,1,0,1,0,1
50801,TUPIZA,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,1,0,1,0,1
51201,UYUNI,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,2,0,2,0,2
60303,VILLA MONTES,mortalidad institucional,muerte rn menor de 7 dias,2004-07-01,1,0,1,0,1
51302,ACACIO,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,1,0,1,0,1
20201,ACHACACHI,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,0,1,0,1,1
30201,AIQUILE,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,0,1,0,1,1
20502,AYATA,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,0,1,0,1,1
30301,AYOPAYA (V. DE INDEPENDENCIA),mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,2,0,2,0,2
41202,BELEN DE ANDAMARCA,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,0,1,0,1,1
60202,BERMEJO,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,1,0,1,0,1
90103,BOLPEBRA,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,0,1,0,1,1
10701,CAMARGO,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,1,0,1,0,1
70706,CAMIRI,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,1,0,1,0,1
40102,CARACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,1,0,1,0,1
50202,CHAYANTA,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,0,1,0,1,1
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,9,0,9,0,9
50601,COTAGAITA,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,1,0,1,0,1
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,1,0,1,0,1
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,10,0,10,0,10
50203,LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,2,3,2,3,5
80801,MAGDALENA,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,1,0,1,0,1
10303,MOJOCOYA,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,0,1,0,1,1
71001,MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,0,1,0,1,1
50404,OCURI,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,1,1,1,1,2
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,6,0,6,0,6
70502,PAILON,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,1,0,1,0,1
50101,POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,5,0,5,0,5
20401,PUERTO ACOSTA,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,0,3,0,3,3
20403,PUERTO CARABUCO,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,0,1,0,1,1
50402,RAVELO,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,0,1,0,1,1
80304,RURRENABAQUE,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,1,0,1,0,1
50701,SACACA,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,0,2,0,2,2
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,0,2,0,2,2
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,24,0,24,0,24
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,7,0,7,0,7
60101,TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,4,0,4,0,4
51202,TOMAVE,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,2,0,2,0,2
50502,TORO TORO,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,1,0,1,0,1
50201,UNCIA,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,1,1,1,1,2
51201,UYUNI,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,0,1,0,1,1
30502,VACAS,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,0,1,0,1,1
60303,VILLA MONTES,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,1,0,1,0,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,1,0,1,0,1
51501,VILLAZON,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,1,1,1,1,2
10301,ZUDAÑEZ,mortalidad institucional,muerte rn menor de 7 dias,2004-08-01,0,1,0,1,1
20201,ACHACACHI,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,0,1,0,1,1
50802,ATOCHA,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,0,1,0,1,1
50301,BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,1,2,1,2,3
51102,"CAIZA ""D""",mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,1,0,1,0,1
10701,CAMARGO,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,1,0,1,0,1
40201,CHALLAPATA,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,2,0,2,0,2
50202,CHAYANTA,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,0,2,0,2,2
90101,COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,2,0,2,0,2
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,15,0,15,0,15
40902,COIPASA,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,0,1,0,1,1
71301,COMARAPA,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,1,1,1,1,2
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,5,1,5,1,6
40701,HUANUNI,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,0,1,0,1,1
21105,LA ASUNTA,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,15,0,15,0,15
50203,LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,1,0,1,0,1
71003,MINEROS,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,1,0,1,0,1
71001,MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,4,0,4,0,4
30302,MOROCHATA,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,1,1,1,1,2
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,11,0,11,0,11
21104,PALOS BLANCOS,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,0,2,0,2,2
50101,POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,9,1,9,1,10
30901,QUILLACOLLO,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,1,0,1,0,1
50402,RAVELO,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,1,0,1,0,1
80304,RURRENABAQUE,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,0,1,0,1,1
31001,SACABA,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,1,0,1,0,1
50701,SACACA,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,0,2,0,2,2
10702,SAN LUCAS,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,0,3,0,3,3
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,11,0,11,0,11
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,8,0,8,0,8
10601,TARABUCO,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,0,1,0,1,1
60303,VILLA MONTES,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,3,0,3,0,3
31003,VILLA TUNARI,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,1,1,1,1,2
60301,YACUIBA,mortalidad institucional,muerte rn menor de 7 dias,2004-09-01,1,0,1,0,1
71501,ASCENCION DE GUARAYOS,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,0,1,0,1,1
50301,BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,0,1,0,1,1
30701,CAPINOTA,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,1,0,1,0,1
22001,CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,0,2,0,2,2
90101,COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,1,0,1,0,1
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,11,0,11,0,11
21701,COPACABANA,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,2,0,2,0,2
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,6,0,6,0,6
21601,GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,0,1,0,1,1
10703,INCAHUASI,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,0,1,0,1,1
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,9,0,9,0,9
71001,MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,1,1,1,1,2
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,10,0,10,0,10
10401,PADILLA,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,0,1,0,1,1
70502,PAILON,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,0,2,0,2,2
70902,PAMPA GRANDE,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,0,1,0,1,1
20702,PELECHUCO,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,0,1,0,1,1
31205,PUERTO VILLARROEL,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,5,0,5,0,5
31401,PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,1,0,1,0,1
80201,RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,1,0,1,0,1
71302,SAIPINA,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,0,1,0,1,1
70501,SAN JOSE DE CHIQUITOS,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,0,1,0,1,1
10702,SAN LUCAS,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,15,0,15,0,15
10403,SOPACHUY,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,0,1,0,1,1
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,5,0,5,0,5
31101,TAPACARI,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,0,1,0,1,1
60101,TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,1,0,1,0,1
10202,TARVITA,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,1,0,1,0,1
10402,TOMINA,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,0,1,0,1,1
80101,TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,2,0,2,0,2
60303,VILLA MONTES,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,1,0,1,0,1
90502,VILLA NUEVA (LOMA ALTA),mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,1,0,1,0,1
31003,VILLA TUNARI,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,1,1,1,1,2
70201,WARNES,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,1,0,1,0,1
70403,YAPACANI,mortalidad institucional,muerte rn menor de 7 dias,2004-10-01,0,1,0,1,1
51302,ACACIO,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,0,1,0,1,1
50802,ATOCHA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,2,0,2,0,2
20502,AYATA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,0,1,0,1,1
50301,BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,0,1,0,1,1
10701,CAMARGO,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,2,1,2,1,3
22001,CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,0,1,0,1,1
50202,CHAYANTA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,0,2,0,2,2
90101,COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,2,0,2,0,2
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,9,0,9,0,9
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,5,1,5,1,6
60502,EL PUENTE(TJA),mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,0,1,0,1,1
21105,LA ASUNTA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,1,0,1,0,1
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,11,0,11,0,11
50203,LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,1,0,1,0,1
71001,MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,1,0,1,0,1
70202,OKINAWA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,0,1,0,1,1
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,8,0,8,0,8
10401,PADILLA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,1,1,1,1,2
50101,POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,5,0,5,0,5
20401,PUERTO ACOSTA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,0,1,0,1,1
31401,PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,4,1,4,1,5
50402,RAVELO,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,0,1,0,1,1
80201,RIBERALTA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,4,0,4,0,4
31001,SACABA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,1,0,1,0,1
50701,SACACA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,0,3,0,3,3
71104,SAN JULIAN,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,4,0,4,0,4
90303,SENA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,0,1,0,1,1
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,7,0,7,0,7
10601,TARABUCO,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,0,1,0,1,1
60101,TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,3,0,3,0,3
80101,TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,1,0,1,0,1
50801,TUPIZA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,2,0,2,0,2
51201,UYUNI,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,1,1,1,1,2
30502,VACAS,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,0,3,0,3,3
51501,VILLAZON,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,0,1,0,1,1
60402,YUNCHARA,mortalidad institucional,muerte rn menor de 7 dias,2004-11-01,0,2,0,2,2
51301,ARAMPAMPA,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,1,1,1,1,2
50802,ATOCHA,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,0,1,0,1,1
50301,BETANZOS,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,0,2,0,2,2
70401,BUENA VISTA,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,1,0,1,0,1
30701,CAPINOTA,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,1,0,1,0,1
22001,CARANAVI,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,2,0,2,0,2
90101,COBIJA,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,2,0,2,0,2
30101,COCHABAMBA,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,6,0,6,0,6
50401,COLQUECHACA,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,0,2,0,2,2
21004,COLQUIRI,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,0,1,0,1,1
20105,EL ALTO,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,2,0,2,0,2
80202,GUAYARAMERIN,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,1,0,1,0,1
20101,LA PAZ,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,17,0,17,0,17
50203,LLALLAGUA,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,2,0,2,0,2
71001,MONTERO,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,5,0,5,0,5
40101,ORURO,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,11,1,11,1,12
21104,PALOS BLANCOS,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,1,0,1,0,1
70804,POSTRER VALLE,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,1,0,1,0,1
50101,POTOSI,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,9,0,9,0,9
31401,PUNATA,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,1,0,1,0,1
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,1,0,1,0,1
90302,SAN LORENZO(PND),mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,0,1,0,1,1
70101,SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,10,0,10,0,10
10101,SUCRE,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,14,0,14,0,14
60101,TARIJA,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,1,0,1,0,1
41001,TOLEDO,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,1,0,1,0,1
80101,TRINIDAD,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,1,0,1,0,1
50801,TUPIZA,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,1,0,1,0,1
51201,UYUNI,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,0,1,0,1,1
70403,YAPACANI,mortalidad institucional,muerte rn menor de 7 dias,2004-12-01,0,1,0,1,1
