codigo_municipio,municipio,grupo,variable,mes,TOTAL-M
70503,ROBORE,intoxicaciones,alimentos (brotes),2003-08-01,2
31001,SACABA,intoxicaciones,alimentos (brotes),2003-08-01,8
70901,SAMAIPATA,intoxicaciones,alimentos (brotes),2003-08-01,2
71104,SAN JULIAN,intoxicaciones,alimentos (brotes),2003-08-01,1
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,alimentos (brotes),2003-08-01,21
80303,SANTA ROSA,intoxicaciones,alimentos (brotes),2003-08-01,1
70602,SANTA ROSA DEL SARA,intoxicaciones,alimentos (brotes),2003-08-01,2
41401,SANTIAGO DE HUARI,intoxicaciones,alimentos (brotes),2003-08-01,2
30902,SIPE SIPE,intoxicaciones,alimentos (brotes),2003-08-01,1
10101,SUCRE,intoxicaciones,alimentos (brotes),2003-08-01,31
30401,TARATA,intoxicaciones,alimentos (brotes),2003-08-01,1
60101,TARIJA,intoxicaciones,alimentos (brotes),2003-08-01,15
30903,TIQUIPAYA,intoxicaciones,alimentos (brotes),2003-08-01,4
31601,TIRAQUE (CBBA),intoxicaciones,alimentos (brotes),2003-08-01,1
80101,TRINIDAD,intoxicaciones,alimentos (brotes),2003-08-01,2
50801,TUPIZA,intoxicaciones,alimentos (brotes),2003-08-01,2
20801,VIACHA,intoxicaciones,alimentos (brotes),2003-08-01,2
60301,YACUIBA,intoxicaciones,alimentos (brotes),2003-08-01,2
30402,ANZALDO,intoxicaciones,alimentos (brotes),2003-09-01,1
70401,BUENA VISTA,intoxicaciones,alimentos (brotes),2003-09-01,3
70706,CAMIRI,intoxicaciones,alimentos (brotes),2003-09-01,2
40201,CHALLAPATA,intoxicaciones,alimentos (brotes),2003-09-01,1
30801,CLIZA,intoxicaciones,alimentos (brotes),2003-09-01,3
90101,COBIJA,intoxicaciones,alimentos (brotes),2003-09-01,2
30101,COCHABAMBA,intoxicaciones,alimentos (brotes),2003-09-01,25
71301,COMARAPA,intoxicaciones,alimentos (brotes),2003-09-01,1
20605,COMBAYA,intoxicaciones,alimentos (brotes),2003-09-01,1
20105,EL ALTO,intoxicaciones,alimentos (brotes),2003-09-01,30
70105,EL TORNO,intoxicaciones,alimentos (brotes),2003-09-01,2
80202,GUAYARAMERIN,intoxicaciones,alimentos (brotes),2003-09-01,3
70705,GUTIERREZ,intoxicaciones,alimentos (brotes),2003-09-01,1
10502,HUACARETA,intoxicaciones,alimentos (brotes),2003-09-01,1
40701,HUANUNI,intoxicaciones,alimentos (brotes),2003-09-01,1
70104,LA GUARDIA,intoxicaciones,alimentos (brotes),2003-09-01,5
20101,LA PAZ,intoxicaciones,alimentos (brotes),2003-09-01,33
50203,LLALLAGUA,intoxicaciones,alimentos (brotes),2003-09-01,1
71003,MINEROS,intoxicaciones,alimentos (brotes),2003-09-01,4
71001,MONTERO,intoxicaciones,alimentos (brotes),2003-09-01,14
40101,ORURO,intoxicaciones,alimentos (brotes),2003-09-01,22
70502,PAILON,intoxicaciones,alimentos (brotes),2003-09-01,1
40602,PAZÑA,intoxicaciones,alimentos (brotes),2003-09-01,1
50403,POCOATA,intoxicaciones,alimentos (brotes),2003-09-01,1
31202,POJO (CBBA),intoxicaciones,alimentos (brotes),2003-09-01,2
90201,PUERTO RICO,intoxicaciones,alimentos (brotes),2003-09-01,1
70904,QUIRUSILLAS,intoxicaciones,alimentos (brotes),2003-09-01,1
31001,SACABA,intoxicaciones,alimentos (brotes),2003-09-01,1
71302,SAIPINA,intoxicaciones,alimentos (brotes),2003-09-01,9
70402,SAN CARLOS,intoxicaciones,alimentos (brotes),2003-09-01,3
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,alimentos (brotes),2003-09-01,5
41401,SANTIAGO DE HUARI,intoxicaciones,alimentos (brotes),2003-09-01,1
30902,SIPE SIPE,intoxicaciones,alimentos (brotes),2003-09-01,2
10101,SUCRE,intoxicaciones,alimentos (brotes),2003-09-01,33
30401,TARATA,intoxicaciones,alimentos (brotes),2003-09-01,1
60101,TARIJA,intoxicaciones,alimentos (brotes),2003-09-01,9
30802,TOCO,intoxicaciones,alimentos (brotes),2003-09-01,2
60303,VILLA MONTES,intoxicaciones,alimentos (brotes),2003-09-01,4
10102,YOTALA,intoxicaciones,alimentos (brotes),2003-09-01,1
70401,BUENA VISTA,intoxicaciones,alimentos (brotes),2003-10-01,2
70706,CAMIRI,intoxicaciones,alimentos (brotes),2003-10-01,6
30701,CAPINOTA,intoxicaciones,alimentos (brotes),2003-10-01,5
22001,CARANAVI,intoxicaciones,alimentos (brotes),2003-10-01,1
40201,CHALLAPATA,intoxicaciones,alimentos (brotes),2003-10-01,1
31204,CHIMORE,intoxicaciones,alimentos (brotes),2003-10-01,2
90101,COBIJA,intoxicaciones,alimentos (brotes),2003-10-01,15
30101,COCHABAMBA,intoxicaciones,alimentos (brotes),2003-10-01,8
20105,EL ALTO,intoxicaciones,alimentos (brotes),2003-10-01,10
60601,ENTRE RIOS,intoxicaciones,alimentos (brotes),2003-10-01,1
80202,GUAYARAMERIN,intoxicaciones,alimentos (brotes),2003-10-01,1
70705,GUTIERREZ,intoxicaciones,alimentos (brotes),2003-10-01,2
40501,HUACHACALLA,intoxicaciones,alimentos (brotes),2003-10-01,2
40701,HUANUNI,intoxicaciones,alimentos (brotes),2003-10-01,2
70104,LA GUARDIA,intoxicaciones,alimentos (brotes),2003-10-01,2
20101,LA PAZ,intoxicaciones,alimentos (brotes),2003-10-01,11
70701,LAGUNILLAS,intoxicaciones,alimentos (brotes),2003-10-01,3
50203,LLALLAGUA,intoxicaciones,alimentos (brotes),2003-10-01,1
71003,MINEROS,intoxicaciones,alimentos (brotes),2003-10-01,1
71001,MONTERO,intoxicaciones,alimentos (brotes),2003-10-01,8
40101,ORURO,intoxicaciones,alimentos (brotes),2003-10-01,13
50403,POCOATA,intoxicaciones,alimentos (brotes),2003-10-01,2
70601,PORTACHUELO,intoxicaciones,alimentos (brotes),2003-10-01,1
50101,POTOSI,intoxicaciones,alimentos (brotes),2003-10-01,1
71402,PUERTO QUIJARRO,intoxicaciones,alimentos (brotes),2003-10-01,4
80201,RIBERALTA,intoxicaciones,alimentos (brotes),2003-10-01,1
80304,RURRENABAQUE,intoxicaciones,alimentos (brotes),2003-10-01,1
31001,SACABA,intoxicaciones,alimentos (brotes),2003-10-01,6
80302,SAN BORJA,intoxicaciones,alimentos (brotes),2003-10-01,1
71104,SAN JULIAN,intoxicaciones,alimentos (brotes),2003-10-01,1
60501,SAN LORENZO(TJA),intoxicaciones,alimentos (brotes),2003-10-01,1
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,alimentos (brotes),2003-10-01,6
80303,SANTA ROSA,intoxicaciones,alimentos (brotes),2003-10-01,1
70602,SANTA ROSA DEL SARA,intoxicaciones,alimentos (brotes),2003-10-01,2
10101,SUCRE,intoxicaciones,alimentos (brotes),2003-10-01,18
30401,TARATA,intoxicaciones,alimentos (brotes),2003-10-01,1
60101,TARIJA,intoxicaciones,alimentos (brotes),2003-10-01,12
30903,TIQUIPAYA,intoxicaciones,alimentos (brotes),2003-10-01,3
31601,TIRAQUE (CBBA),intoxicaciones,alimentos (brotes),2003-10-01,2
50801,TUPIZA,intoxicaciones,alimentos (brotes),2003-10-01,1
31402,VILLA RIVERO,intoxicaciones,alimentos (brotes),2003-10-01,3
70403,YAPACANI,intoxicaciones,alimentos (brotes),2003-10-01,1
30402,ANZALDO,intoxicaciones,alimentos (brotes),2003-11-01,1
71501,ASCENCION DE GUARAYOS,intoxicaciones,alimentos (brotes),2003-11-01,2
70706,CAMIRI,intoxicaciones,alimentos (brotes),2003-11-01,9
30701,CAPINOTA,intoxicaciones,alimentos (brotes),2003-11-01,1
40201,CHALLAPATA,intoxicaciones,alimentos (brotes),2003-11-01,3
31204,CHIMORE,intoxicaciones,alimentos (brotes),2003-11-01,3
30801,CLIZA,intoxicaciones,alimentos (brotes),2003-11-01,2
90101,COBIJA,intoxicaciones,alimentos (brotes),2003-11-01,2
30101,COCHABAMBA,intoxicaciones,alimentos (brotes),2003-11-01,7
20105,EL ALTO,intoxicaciones,alimentos (brotes),2003-11-01,11
70105,EL TORNO,intoxicaciones,alimentos (brotes),2003-11-01,1
80202,GUAYARAMERIN,intoxicaciones,alimentos (brotes),2003-11-01,8
70104,LA GUARDIA,intoxicaciones,alimentos (brotes),2003-11-01,1
20101,LA PAZ,intoxicaciones,alimentos (brotes),2003-11-01,4
70701,LAGUNILLAS,intoxicaciones,alimentos (brotes),2003-11-01,2
10501,MONTEAGUDO,intoxicaciones,alimentos (brotes),2003-11-01,1
40101,ORURO,intoxicaciones,alimentos (brotes),2003-11-01,11
70502,PAILON,intoxicaciones,alimentos (brotes),2003-11-01,1
70601,PORTACHUELO,intoxicaciones,alimentos (brotes),2003-11-01,2
50101,POTOSI,intoxicaciones,alimentos (brotes),2003-11-01,2
71401,PUERTO SUAREZ,intoxicaciones,alimentos (brotes),2003-11-01,1
31205,PUERTO VILLARROEL,intoxicaciones,alimentos (brotes),2003-11-01,4
30901,QUILLACOLLO,intoxicaciones,alimentos (brotes),2003-11-01,3
71104,SAN JULIAN,intoxicaciones,alimentos (brotes),2003-11-01,2
60501,SAN LORENZO(TJA),intoxicaciones,alimentos (brotes),2003-11-01,1
50501,SAN PEDRO DE BUENA VISTA,intoxicaciones,alimentos (brotes),2003-11-01,5
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,alimentos (brotes),2003-11-01,3
70602,SANTA ROSA DEL SARA,intoxicaciones,alimentos (brotes),2003-11-01,2
41401,SANTIAGO DE HUARI,intoxicaciones,alimentos (brotes),2003-11-01,2
10101,SUCRE,intoxicaciones,alimentos (brotes),2003-11-01,31
30401,TARATA,intoxicaciones,alimentos (brotes),2003-11-01,2
60101,TARIJA,intoxicaciones,alimentos (brotes),2003-11-01,14
31601,TIRAQUE (CBBA),intoxicaciones,alimentos (brotes),2003-11-01,1
80101,TRINIDAD,intoxicaciones,alimentos (brotes),2003-11-01,2
50801,TUPIZA,intoxicaciones,alimentos (brotes),2003-11-01,2
30502,VACAS,intoxicaciones,alimentos (brotes),2003-11-01,2
30904,VINTO,intoxicaciones,alimentos (brotes),2003-11-01,1
60301,YACUIBA,intoxicaciones,alimentos (brotes),2003-11-01,1
71501,ASCENCION DE GUARAYOS,intoxicaciones,alimentos (brotes),2003-12-01,1
30301,AYOPAYA (V. DE INDEPENDENCIA),intoxicaciones,alimentos (brotes),2003-12-01,1
90103,BOLPEBRA,intoxicaciones,alimentos (brotes),2003-12-01,1
51102,"CAIZA ""D""",intoxicaciones,alimentos (brotes),2003-12-01,1
10701,CAMARGO,intoxicaciones,alimentos (brotes),2003-12-01,1
70706,CAMIRI,intoxicaciones,alimentos (brotes),2003-12-01,8
30701,CAPINOTA,intoxicaciones,alimentos (brotes),2003-12-01,2
50702,CARIPUYO,intoxicaciones,alimentos (brotes),2003-12-01,1
40201,CHALLAPATA,intoxicaciones,alimentos (brotes),2003-12-01,5
31204,CHIMORE,intoxicaciones,alimentos (brotes),2003-12-01,1
30801,CLIZA,intoxicaciones,alimentos (brotes),2003-12-01,4
90101,COBIJA,intoxicaciones,alimentos (brotes),2003-12-01,3
30101,COCHABAMBA,intoxicaciones,alimentos (brotes),2003-12-01,24
20105,EL ALTO,intoxicaciones,alimentos (brotes),2003-12-01,14
80202,GUAYARAMERIN,intoxicaciones,alimentos (brotes),2003-12-01,1
70705,GUTIERREZ,intoxicaciones,alimentos (brotes),2003-12-01,1
40701,HUANUNI,intoxicaciones,alimentos (brotes),2003-12-01,4
20101,LA PAZ,intoxicaciones,alimentos (brotes),2003-12-01,11
70701,LAGUNILLAS,intoxicaciones,alimentos (brotes),2003-12-01,8
50203,LLALLAGUA,intoxicaciones,alimentos (brotes),2003-12-01,3
30302,MOROCHATA,intoxicaciones,alimentos (brotes),2003-12-01,1
40101,ORURO,intoxicaciones,alimentos (brotes),2003-12-01,5
31202,POJO (CBBA),intoxicaciones,alimentos (brotes),2003-12-01,2
70103,PORONGO,intoxicaciones,alimentos (brotes),2003-12-01,1
70601,PORTACHUELO,intoxicaciones,alimentos (brotes),2003-12-01,1
50101,POTOSI,intoxicaciones,alimentos (brotes),2003-12-01,4
31205,PUERTO VILLARROEL,intoxicaciones,alimentos (brotes),2003-12-01,3
51101,PUNA,intoxicaciones,alimentos (brotes),2003-12-01,1
30901,QUILLACOLLO,intoxicaciones,alimentos (brotes),2003-12-01,2
70904,QUIRUSILLAS,intoxicaciones,alimentos (brotes),2003-12-01,3
30404,SACABAMBA,intoxicaciones,alimentos (brotes),2003-12-01,1
80302,SAN BORJA,intoxicaciones,alimentos (brotes),2003-12-01,1
71104,SAN JULIAN,intoxicaciones,alimentos (brotes),2003-12-01,3
41401,SANTIAGO DE HUARI,intoxicaciones,alimentos (brotes),2003-12-01,2
10101,SUCRE,intoxicaciones,alimentos (brotes),2003-12-01,17
30401,TARATA,intoxicaciones,alimentos (brotes),2003-12-01,1
60101,TARIJA,intoxicaciones,alimentos (brotes),2003-12-01,17
31601,TIRAQUE (CBBA),intoxicaciones,alimentos (brotes),2003-12-01,3
80101,TRINIDAD,intoxicaciones,alimentos (brotes),2003-12-01,3
50801,TUPIZA,intoxicaciones,alimentos (brotes),2003-12-01,7
30502,VACAS,intoxicaciones,alimentos (brotes),2003-12-01,3
31003,VILLA TUNARI,intoxicaciones,alimentos (brotes),2003-12-01,4
60301,YACUIBA,intoxicaciones,alimentos (brotes),2003-12-01,2
10102,YOTALA,intoxicaciones,alimentos (brotes),2003-12-01,2
