codigo_municipio,municipio,grupo,variable,mes,TOTAL-M
31204,CHIMORE,intoxicaciones,alimentos (brotes),2002-10-01,6
30101,COCHABAMBA,intoxicaciones,alimentos (brotes),2002-10-01,10
71301,COMARAPA,intoxicaciones,alimentos (brotes),2002-10-01,2
20105,EL ALTO,intoxicaciones,alimentos (brotes),2002-10-01,22
70105,EL TORNO,intoxicaciones,alimentos (brotes),2002-10-01,2
60601,ENTRE RIOS,intoxicaciones,alimentos (brotes),2002-10-01,1
20602,GUANAY,intoxicaciones,alimentos (brotes),2002-10-01,1
80202,GUAYARAMERIN,intoxicaciones,alimentos (brotes),2002-10-01,2
40701,HUANUNI,intoxicaciones,alimentos (brotes),2002-10-01,5
21102,IRUPANA (VILLA DE LANZA),intoxicaciones,alimentos (brotes),2002-10-01,1
20101,LA PAZ,intoxicaciones,alimentos (brotes),2002-10-01,46
71003,MINEROS,intoxicaciones,alimentos (brotes),2002-10-01,2
71001,MONTERO,intoxicaciones,alimentos (brotes),2002-10-01,4
40101,ORURO,intoxicaciones,alimentos (brotes),2002-10-01,8
21104,PALOS BLANCOS,intoxicaciones,alimentos (brotes),2002-10-01,2
21305,PATACAMAYA,intoxicaciones,alimentos (brotes),2002-10-01,3
31202,POJO (CBBA),intoxicaciones,alimentos (brotes),2002-10-01,1
70601,PORTACHUELO,intoxicaciones,alimentos (brotes),2002-10-01,1
71401,PUERTO SUAREZ,intoxicaciones,alimentos (brotes),2002-10-01,2
70904,QUIRUSILLAS,intoxicaciones,alimentos (brotes),2002-10-01,2
80302,SAN BORJA,intoxicaciones,alimentos (brotes),2002-10-01,1
80501,SAN IGNACIO,intoxicaciones,alimentos (brotes),2002-10-01,1
70301,SAN IGNACIO DE VELASCO,intoxicaciones,alimentos (brotes),2002-10-01,1
71104,SAN JULIAN,intoxicaciones,alimentos (brotes),2002-10-01,2
71201,SAN MATIAS,intoxicaciones,alimentos (brotes),2002-10-01,2
70302,SAN MIGUEL DE VELASCO,intoxicaciones,alimentos (brotes),2002-10-01,2
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,alimentos (brotes),2002-10-01,43
20601,SORATA,intoxicaciones,alimentos (brotes),2002-10-01,4
10101,SUCRE,intoxicaciones,alimentos (brotes),2002-10-01,36
30401,TARATA,intoxicaciones,alimentos (brotes),2002-10-01,1
60101,TARIJA,intoxicaciones,alimentos (brotes),2002-10-01,15
20803,TIAWANACU,intoxicaciones,alimentos (brotes),2002-10-01,1
50102,TINGUIPAYA,intoxicaciones,alimentos (brotes),2002-10-01,1
30903,TIQUIPAYA,intoxicaciones,alimentos (brotes),2002-10-01,2
80101,TRINIDAD,intoxicaciones,alimentos (brotes),2002-10-01,1
20801,VIACHA,intoxicaciones,alimentos (brotes),2002-10-01,6
31003,VILLA TUNARI,intoxicaciones,alimentos (brotes),2002-10-01,7
70201,WARNES,intoxicaciones,alimentos (brotes),2002-10-01,2
60301,YACUIBA,intoxicaciones,alimentos (brotes),2002-10-01,3
30402,ANZALDO,intoxicaciones,alimentos (brotes),2002-11-01,1
30301,AYOPAYA (V. DE INDEPENDENCIA),intoxicaciones,alimentos (brotes),2002-11-01,1
60202,BERMEJO,intoxicaciones,alimentos (brotes),2002-11-01,5
10701,CAMARGO,intoxicaciones,alimentos (brotes),2002-11-01,5
70706,CAMIRI,intoxicaciones,alimentos (brotes),2002-11-01,3
30701,CAPINOTA,intoxicaciones,alimentos (brotes),2002-11-01,1
40201,CHALLAPATA,intoxicaciones,alimentos (brotes),2002-11-01,2
21101,CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,alimentos (brotes),2002-11-01,2
90101,COBIJA,intoxicaciones,alimentos (brotes),2002-11-01,1
30101,COCHABAMBA,intoxicaciones,alimentos (brotes),2002-11-01,19
71301,COMARAPA,intoxicaciones,alimentos (brotes),2002-11-01,2
21401,COROICO,intoxicaciones,alimentos (brotes),2002-11-01,1
70102,COTOCA,intoxicaciones,alimentos (brotes),2002-11-01,2
20105,EL ALTO,intoxicaciones,alimentos (brotes),2002-11-01,22
20602,GUANAY,intoxicaciones,alimentos (brotes),2002-11-01,7
80202,GUAYARAMERIN,intoxicaciones,alimentos (brotes),2002-11-01,1
70705,GUTIERREZ,intoxicaciones,alimentos (brotes),2002-11-01,2
40701,HUANUNI,intoxicaciones,alimentos (brotes),2002-11-01,1
21102,IRUPANA (VILLA DE LANZA),intoxicaciones,alimentos (brotes),2002-11-01,2
70104,LA GUARDIA,intoxicaciones,alimentos (brotes),2002-11-01,3
20101,LA PAZ,intoxicaciones,alimentos (brotes),2002-11-01,32
50203,LLALLAGUA,intoxicaciones,alimentos (brotes),2002-11-01,1
71003,MINEROS,intoxicaciones,alimentos (brotes),2002-11-01,1
31301,MIZQUE,intoxicaciones,alimentos (brotes),2002-11-01,1
71001,MONTERO,intoxicaciones,alimentos (brotes),2002-11-01,22
40101,ORURO,intoxicaciones,alimentos (brotes),2002-11-01,20
70502,PAILON,intoxicaciones,alimentos (brotes),2002-11-01,2
21305,PATACAMAYA,intoxicaciones,alimentos (brotes),2002-11-01,1
31202,POJO (CBBA),intoxicaciones,alimentos (brotes),2002-11-01,3
70601,PORTACHUELO,intoxicaciones,alimentos (brotes),2002-11-01,1
90102,PORVENIR,intoxicaciones,alimentos (brotes),2002-11-01,1
90201,PUERTO RICO,intoxicaciones,alimentos (brotes),2002-11-01,1
31401,PUNATA,intoxicaciones,alimentos (brotes),2002-11-01,1
30901,QUILLACOLLO,intoxicaciones,alimentos (brotes),2002-11-01,2
21002,QUIME,intoxicaciones,alimentos (brotes),2002-11-01,2
70904,QUIRUSILLAS,intoxicaciones,alimentos (brotes),2002-11-01,1
70901,SAMAIPATA,intoxicaciones,alimentos (brotes),2002-11-01,1
70301,SAN IGNACIO DE VELASCO,intoxicaciones,alimentos (brotes),2002-11-01,1
71104,SAN JULIAN,intoxicaciones,alimentos (brotes),2002-11-01,3
80702,SAN RAMON,intoxicaciones,alimentos (brotes),2002-11-01,2
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,alimentos (brotes),2002-11-01,19
80303,SANTA ROSA,intoxicaciones,alimentos (brotes),2002-11-01,1
70602,SANTA ROSA DEL SARA,intoxicaciones,alimentos (brotes),2002-11-01,2
41401,SANTIAGO DE HUARI,intoxicaciones,alimentos (brotes),2002-11-01,5
90303,SENA,intoxicaciones,alimentos (brotes),2002-11-01,6
30902,SIPE SIPE,intoxicaciones,alimentos (brotes),2002-11-01,2
10403,SOPACHUY,intoxicaciones,alimentos (brotes),2002-11-01,1
20601,SORATA,intoxicaciones,alimentos (brotes),2002-11-01,7
10101,SUCRE,intoxicaciones,alimentos (brotes),2002-11-01,27
30401,TARATA,intoxicaciones,alimentos (brotes),2002-11-01,1
60101,TARIJA,intoxicaciones,alimentos (brotes),2002-11-01,5
20803,TIAWANACU,intoxicaciones,alimentos (brotes),2002-11-01,1
30903,TIQUIPAYA,intoxicaciones,alimentos (brotes),2002-11-01,2
31601,TIRAQUE (CBBA),intoxicaciones,alimentos (brotes),2002-11-01,5
80101,TRINIDAD,intoxicaciones,alimentos (brotes),2002-11-01,2
50801,TUPIZA,intoxicaciones,alimentos (brotes),2002-11-01,2
30502,VACAS,intoxicaciones,alimentos (brotes),2002-11-01,1
20801,VIACHA,intoxicaciones,alimentos (brotes),2002-11-01,4
60303,VILLA MONTES,intoxicaciones,alimentos (brotes),2002-11-01,2
31003,VILLA TUNARI,intoxicaciones,alimentos (brotes),2002-11-01,1
60301,YACUIBA,intoxicaciones,alimentos (brotes),2002-11-01,4
30201,AIQUILE,intoxicaciones,alimentos (brotes),2002-12-01,2
30402,ANZALDO,intoxicaciones,alimentos (brotes),2002-12-01,2
71501,ASCENCION DE GUARAYOS,intoxicaciones,alimentos (brotes),2002-12-01,1
50802,ATOCHA,intoxicaciones,alimentos (brotes),2002-12-01,1
21203,BATALLAS,intoxicaciones,alimentos (brotes),2002-12-01,1
60202,BERMEJO,intoxicaciones,alimentos (brotes),2002-12-01,4
70703,CABEZAS,intoxicaciones,alimentos (brotes),2002-12-01,2
20905,CAIROMA,intoxicaciones,alimentos (brotes),2002-12-01,3
70706,CAMIRI,intoxicaciones,alimentos (brotes),2002-12-01,8
40201,CHALLAPATA,intoxicaciones,alimentos (brotes),2002-12-01,1
70702,CHARAGUA,intoxicaciones,alimentos (brotes),2002-12-01,1
21101,CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,alimentos (brotes),2002-12-01,2
90101,COBIJA,intoxicaciones,alimentos (brotes),2002-12-01,2
30101,COCHABAMBA,intoxicaciones,alimentos (brotes),2002-12-01,15
31002,COLOMI,intoxicaciones,alimentos (brotes),2002-12-01,5
71301,COMARAPA,intoxicaciones,alimentos (brotes),2002-12-01,2
20105,EL ALTO,intoxicaciones,alimentos (brotes),2002-12-01,17
70105,EL TORNO,intoxicaciones,alimentos (brotes),2002-12-01,1
71002,GENERAL SAAVEDRA,intoxicaciones,alimentos (brotes),2002-12-01,2
20602,GUANAY,intoxicaciones,alimentos (brotes),2002-12-01,1
70705,GUTIERREZ,intoxicaciones,alimentos (brotes),2002-12-01,4
21102,IRUPANA (VILLA DE LANZA),intoxicaciones,alimentos (brotes),2002-12-01,1
20101,LA PAZ,intoxicaciones,alimentos (brotes),2002-12-01,18
50203,LLALLAGUA,intoxicaciones,alimentos (brotes),2002-12-01,1
70903,MAIRANA,intoxicaciones,alimentos (brotes),2002-12-01,2
71001,MONTERO,intoxicaciones,alimentos (brotes),2002-12-01,25
70202,OKINAWA,intoxicaciones,alimentos (brotes),2002-12-01,1
40101,ORURO,intoxicaciones,alimentos (brotes),2002-12-01,26
20102,PALCA,intoxicaciones,alimentos (brotes),2002-12-01,1
31202,POJO (CBBA),intoxicaciones,alimentos (brotes),2002-12-01,2
70601,PORTACHUELO,intoxicaciones,alimentos (brotes),2002-12-01,5
50101,POTOSI,intoxicaciones,alimentos (brotes),2002-12-01,1
71401,PUERTO SUAREZ,intoxicaciones,alimentos (brotes),2002-12-01,2
31205,PUERTO VILLARROEL,intoxicaciones,alimentos (brotes),2002-12-01,3
31401,PUNATA,intoxicaciones,alimentos (brotes),2002-12-01,1
70904,QUIRUSILLAS,intoxicaciones,alimentos (brotes),2002-12-01,7
70901,SAMAIPATA,intoxicaciones,alimentos (brotes),2002-12-01,3
70402,SAN CARLOS,intoxicaciones,alimentos (brotes),2002-12-01,3
70301,SAN IGNACIO DE VELASCO,intoxicaciones,alimentos (brotes),2002-12-01,5
71104,SAN JULIAN,intoxicaciones,alimentos (brotes),2002-12-01,3
80401,SANTA ANA,intoxicaciones,alimentos (brotes),2002-12-01,1
70101,SANTA CRUZ DE LA SIERRA,intoxicaciones,alimentos (brotes),2002-12-01,35
80303,SANTA ROSA,intoxicaciones,alimentos (brotes),2002-12-01,1
70602,SANTA ROSA DEL SARA,intoxicaciones,alimentos (brotes),2002-12-01,3
41401,SANTIAGO DE HUARI,intoxicaciones,alimentos (brotes),2002-12-01,1
30902,SIPE SIPE,intoxicaciones,alimentos (brotes),2002-12-01,5
20601,SORATA,intoxicaciones,alimentos (brotes),2002-12-01,11
10101,SUCRE,intoxicaciones,alimentos (brotes),2002-12-01,31
30401,TARATA,intoxicaciones,alimentos (brotes),2002-12-01,9
60101,TARIJA,intoxicaciones,alimentos (brotes),2002-12-01,11
31601,TIRAQUE (CBBA),intoxicaciones,alimentos (brotes),2002-12-01,2
80101,TRINIDAD,intoxicaciones,alimentos (brotes),2002-12-01,10
50801,TUPIZA,intoxicaciones,alimentos (brotes),2002-12-01,2
60401,URIONDO (A. CONCEPCION),intoxicaciones,alimentos (brotes),2002-12-01,1
30502,VACAS,intoxicaciones,alimentos (brotes),2002-12-01,1
20801,VIACHA,intoxicaciones,alimentos (brotes),2002-12-01,6
60303,VILLA MONTES,intoxicaciones,alimentos (brotes),2002-12-01,6
51501,VILLAZON,intoxicaciones,alimentos (brotes),2002-12-01,1
30904,VINTO,intoxicaciones,alimentos (brotes),2002-12-01,1
70201,WARNES,intoxicaciones,alimentos (brotes),2002-12-01,3
60301,YACUIBA,intoxicaciones,alimentos (brotes),2002-12-01,9
10102,YOTALA,intoxicaciones,alimentos (brotes),2002-12-01,1
