codigo_municipio,municipio,grupo,variable,mes,Cantidad-H,Cantidad-M,TOTAL-H,TOTAL-M,TOTAL
70102,COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,4,0,4,4
70704,CUEVO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
10902,CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,4,1,4,5
20804,DESAGUADERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,2,0,2,2
20105,EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,11,12,11,12,23
40103,EL CHORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,1,1,1,2
70105,EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,3,0,3,3
41101,EUCALIPTUS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,3,0,3,3
20602,GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
80202,GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,5,0,5,0,5
70705,GUTIERREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,3,0,3,3
10502,HUACARETA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,6,0,6,6
11002,HUACAYA (VILLA DE HUACAYA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,3,0,3,3
10304,ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
10703,INCAHUASI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,3,1,3,4
21102,IRUPANA (VILLA DE LANZA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,0,1,0,1
20101,LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,169,11,169,11,180
70701,LAGUNILLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
21202,LAJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
50203,LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,2,2,2,2,4
80601,LORETO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,2,0,2,2
20901,LURIBAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,3,0,3,3
11003,MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
70903,MAIRANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
71003,MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,9,1,9,10
20402,MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,4,0,4,4
10501,MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,3,1,3,4
71001,MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,3,0,3,3
50404,OCURI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
40101,ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,16,4,16,4,20
10401,PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,0,1,0,1
21104,PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,3,0,3,3
70902,PAMPA GRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
40602,PAZÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
50403,POCOATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
40601,POOPO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
51203,PORCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
10103,POROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,6,0,6,6
70601,PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,2,0,2,2
50101,POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,15,2,15,2,17
70805,PUCARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
20401,PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,2,0,2,2
20403,PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,2,1,2,3
90201,PUERTO RICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,2,0,2,2
31205,PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,2,1,2,1,3
51101,PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
31401,PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,8,1,8,9
30901,QUILLACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,1,1,1,2
21002,QUIME,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
50402,RAVELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,2,0,2,2
80201,RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,6,6,6,6,12
80304,RURRENABAQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,0,1,0,1
31001,SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,2,3,2,3,5
30404,SACABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
50701,SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
71302,SAIPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,0,1,0,1
80602,SAN ANDRES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,0,1,0,1
80302,SAN BORJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,1,1,1,2
21502,SAN BUENA VENTURA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,0,1,0,1
70402,SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,2,2,2,2,4
80501,SAN IGNACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,2,0,2,2
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,0,1,0,1
70501,SAN JOSE DE CHIQUITOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,3,0,3,3
60501,SAN LORENZO(TJA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,2,0,2,2
10702,SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,1,1,1,2
70302,SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,2,1,2,3
51001,SAN PABLO DE LIPEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
70303,SAN RAFAEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,2,0,2,2
80303,SANTA ROSA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,2,1,2,3
20902,SAPAHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
30902,SIPE SIPE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,4,0,4,4
10403,SOPACHUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
10101,SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,36,8,36,8,44
50303,TACOBAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,2,0,2,2
30602,TACOPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
51402,TAHUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
10601,TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,9,0,9,9
60101,TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,26,7,26,7,33
10202,TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,5,0,5,5
50102,TINGUIPAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,2,0,2,2
31601,TIRAQUE (CBBA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,0,1,0,1
21703,TITO YUPANQUI (PARQUIPUJIO),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
41001,TOLEDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,1,1,1,2
50502,TORO TORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,1,6,1,6,7
41301,TOTORA(ORR),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
80101,TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,12,9,12,9,21
50801,TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,3,3,3,3,6
50201,UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,4,3,4,3,7
60401,URIONDO (A. CONCEPCION),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,2,0,2,2
51201,UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,10,0,10,10
70801,VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
20801,VIACHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
31302,VILA VILA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
60303,VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,3,1,3,1,4
10801,VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,2,0,2,2
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
51501,VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,2,3,2,3,5
50602,VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
70201,WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
60301,YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,4,0,4,0,4
10602,YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,5,0,5,5
70403,YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,4,7,4,7,11
10102,YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,8,0,8,8
60402,YUNCHARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-03-01,0,1,0,1,1
51302,ACACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
20201,ACHACACHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
20202,ANCORAIMES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
41201,ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
20701,APOLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
51301,ARAMPAMPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
50802,ATOCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,1,1,1,1,2
21303,AYO AYO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
60202,BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,4,4,4,4,8
50301,BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,9,0,9,9
70707,BOYUIBE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
70401,BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
51102,"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,3,0,3,3
10701,CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,4,0,4,4
70706,CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,1,2,1,2,3
30701,CAPINOTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
40102,CARACOLLO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
22001,CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,1,0,1,0,1
40201,CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,3,0,3,3
50302,CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,3,0,3,3
50202,CHAYANTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
30101,COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,68,3,68,3,71
30905,COLCAPIRHUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,2,0,2,0,2
31002,COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,6,0,6,6
71301,COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,1,3,1,3,4
21701,COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
21402,CORIPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,1,1,1,1,2
21401,COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,1,3,1,3,4
50601,COTAGAITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
70102,COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,3,0,3,3
10902,CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,5,0,5,5
20105,EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,6,5,6,5,11
70105,EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
60601,ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,1,1,1,1,2
20602,GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
80202,GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,3,0,3,0,3
40701,HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
10304,ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,3,0,3,3
20101,LA PAZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,151,16,151,16,167
50203,LLALLAGUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,5,0,5,5
11003,MACHARETI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,6,0,6,6
70903,MAIRANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
71003,MINEROS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,6,0,6,6
31301,MIZQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,3,0,3,3
20402,MOCOMOCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
10501,MONTEAGUDO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,3,2,3,2,5
71001,MONTERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,8,0,8,8
70803,MORO MORO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
30302,MOROCHATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
40101,ORURO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,10,6,10,6,16
60201,PADCAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
10401,PADILLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
21104,PALOS BLANCOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
21305,PATACAMAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,1,0,1,0,1
10103,POROMA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
70601,PORTACHUELO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,2,0,2,0,2
50101,POTOSI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,16,0,16,0,16
20401,PUERTO ACOSTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,4,0,4,4
20403,PUERTO CARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,3,0,3,3
71401,PUERTO SUAREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
31205,PUERTO VILLARROEL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,1,4,1,4,5
51101,PUNA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
31401,PUNATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,6,0,6,6
70904,QUIRUSILLAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
80201,RIBERALTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,7,6,7,6,13
70503,ROBORE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,1,0,1,0,1
31001,SACABA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
50701,SACACA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
71302,SAIPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,3,0,3,3
80602,SAN ANDRES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,1,0,1,0,1
70402,SAN CARLOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,1,6,1,6,7
80501,SAN IGNACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,1,10,1,10,11
70301,SAN IGNACIO DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,2,2,2,2,4
80701,SAN JOAQUIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
71104,SAN JULIAN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,1,2,1,2,3
60501,SAN LORENZO(TJA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
10702,SAN LUCAS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
70302,SAN MIGUEL DE VELASCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
50501,SAN PEDRO DE BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,7,0,7,7
21702,SAN PEDRO DE TIQUINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
80401,SANTA ANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,1,0,1,0,1
30703,SICAYA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
20601,SORATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,1,1,1,1,2
10101,SUCRE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,28,9,28,9,37
31101,TAPACARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
10601,TARABUCO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,7,0,7,7
60101,TARIJA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,26,9,26,9,35
10202,TARVITA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,3,0,3,3
70802,TRIGAL,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
80101,TRINIDAD,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,15,3,15,3,18
50801,TUPIZA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,2,0,2,0,2
50201,UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,9,0,9,0,9
51201,UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,8,0,8,8
70801,VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
20801,VIACHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,4,0,4,4
60303,VILLA MONTES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,3,0,3,0,3
31402,VILLA RIVERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
10801,VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,2,0,2,0,2
31003,VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,1,0,1,0,1
51501,VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,24,0,24,24
50602,VITICHI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
70201,WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
20903,YACO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,2,0,2,2
60301,YACUIBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,2,2,2,2,4
10602,YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,3,0,3,3
70403,YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,4,0,4,4
50103,YOCALLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
10102,YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,3,0,3,3
60402,YUNCHARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-04-01,0,1,0,1,1
51302,ACACIO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
31303,ALALAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,3,0,3,3
41201,ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,3,0,3,3
50802,ATOCHA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,0,1,0,1
10201,AZURDUY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,2,1,2,3
41202,BELEN DE ANDAMARCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,2,0,2,2
90104,BELLA FLOR,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,3,0,3,3
60202,BERMEJO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,2,3,2,3,5
50301,BETANZOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,10,1,10,11
70401,BUENA VISTA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,0,1,0,1
51102,"CAIZA ""D""",mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,0,1,0,1
10701,CAMARGO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,3,0,3,3
70706,CAMIRI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,6,0,6,0,6
22001,CARANAVI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,2,5,2,5,7
40201,CHALLAPATA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,2,1,2,3
50302,CHAQUI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,3,0,3,3
20305,CHARAÑA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
30101,COCHABAMBA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,80,0,80,0,80
30905,COLCAPIRHUA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,2,0,2,0,2
31002,COLOMI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,4,0,4,4
71301,COMARAPA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,0,1,0,1
21701,COPACABANA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,2,0,2,2
21401,COROICO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,1,1,1,2
40301,CORQUE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
70102,COTOCA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,2,0,2,2
70704,CUEVO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
10902,CULPINA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,2,0,2,2
20804,DESAGUADERO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,8,0,8,8
20105,EL ALTO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,12,5,12,5,17
71503,EL PUENTE(STC),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
70105,EL TORNO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
10405,EL VILLAR,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
60601,ENTRE RIOS,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
20602,GUANAY,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,2,0,2,0,2
80202,GUAYARAMERIN,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,1,0,1,0,1
70705,GUTIERREZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,2,0,2,2
40701,HUANUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,5,0,5,5
10304,ICLA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,5,0,5,5
10703,INCAHUASI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-05-01,0,1,0,1,1
