codigo_municipio,municipio,grupo,variable,mes,hombres,mujeres,hombres total,mujeres total,total
31403,SAN BENITO,estado nutricional,clasificacion f,2004-02-01,2,0,2,0,2
80302,SAN BORJA,estado nutricional,clasificacion f,2004-02-01,15,8,15,8,23
21502,SAN BUENA VENTURA,estado nutricional,clasificacion f,2004-02-01,2,0,2,0,2
70402,SAN CARLOS,estado nutricional,clasificacion f,2004-02-01,2,0,2,0,2
80501,SAN IGNACIO,estado nutricional,clasificacion f,2004-02-01,7,6,7,6,13
70301,SAN IGNACIO DE VELASCO,estado nutricional,clasificacion f,2004-02-01,25,13,25,13,38
80102,SAN JAVIER(BNI),estado nutricional,clasificacion f,2004-02-01,2,0,2,0,2
71102,SAN JAVIER(STC),estado nutricional,clasificacion f,2004-02-01,0,1,0,1,1
80701,SAN JOAQUIN,estado nutricional,clasificacion f,2004-02-01,1,0,1,0,1
70501,SAN JOSE DE CHIQUITOS,estado nutricional,clasificacion f,2004-02-01,1,0,1,0,1
71104,SAN JULIAN,estado nutricional,clasificacion f,2004-02-01,6,6,6,6,12
90302,SAN LORENZO(PND),estado nutricional,clasificacion f,2004-02-01,0,1,0,1,1
60501,SAN LORENZO(TJA),estado nutricional,clasificacion f,2004-02-01,1,0,1,0,1
10702,SAN LUCAS,estado nutricional,clasificacion f,2004-02-01,9,9,9,9,18
71201,SAN MATIAS,estado nutricional,clasificacion f,2004-02-01,0,1,0,1,1
70302,SAN MIGUEL DE VELASCO,estado nutricional,clasificacion f,2004-02-01,1,12,1,12,13
50501,SAN PEDRO DE BUENA VISTA,estado nutricional,clasificacion f,2004-02-01,7,5,7,5,12
90202,SAN PEDRO(PND),estado nutricional,clasificacion f,2004-02-01,0,1,0,1,1
70303,SAN RAFAEL,estado nutricional,clasificacion f,2004-02-01,4,1,4,1,5
80401,SANTA ANA,estado nutricional,clasificacion f,2004-02-01,2,1,2,1,3
70101,SANTA CRUZ DE LA SIERRA,estado nutricional,clasificacion f,2004-02-01,40,32,40,32,72
80303,SANTA ROSA,estado nutricional,clasificacion f,2004-02-01,2,0,2,0,2
70602,SANTA ROSA DEL SARA,estado nutricional,clasificacion f,2004-02-01,2,2,2,2,4
41401,SANTIAGO DE HUARI,estado nutricional,clasificacion f,2004-02-01,2,1,2,1,3
30702,SANTIVAÑES,estado nutricional,clasificacion f,2004-02-01,1,1,1,1,2
21301,SICA SICA (VILLA AROMA),estado nutricional,clasificacion f,2004-02-01,4,3,4,3,7
30703,SICAYA,estado nutricional,clasificacion f,2004-02-01,2,0,2,0,2
30902,SIPE SIPE,estado nutricional,clasificacion f,2004-02-01,8,3,8,3,11
10403,SOPACHUY,estado nutricional,clasificacion f,2004-02-01,6,6,6,6,12
10101,SUCRE,estado nutricional,clasificacion f,2004-02-01,12,11,12,11,23
50303,TACOBAMBA,estado nutricional,clasificacion f,2004-02-01,2,1,2,1,3
30602,TACOPAYA,estado nutricional,clasificacion f,2004-02-01,3,2,3,2,5
31101,TAPACARI,estado nutricional,clasificacion f,2004-02-01,11,2,11,2,13
10601,TARABUCO,estado nutricional,clasificacion f,2004-02-01,31,11,31,11,42
30401,TARATA,estado nutricional,clasificacion f,2004-02-01,3,0,3,0,3
60101,TARIJA,estado nutricional,clasificacion f,2004-02-01,5,3,5,3,8
10202,TARVITA,estado nutricional,clasificacion f,2004-02-01,6,6,6,6,12
20803,TIAWANACU,estado nutricional,clasificacion f,2004-02-01,1,0,1,0,1
50102,TINGUIPAYA,estado nutricional,clasificacion f,2004-02-01,6,14,6,14,20
31601,TIRAQUE (CBBA),estado nutricional,clasificacion f,2004-02-01,17,4,17,4,21
30802,TOCO,estado nutricional,clasificacion f,2004-02-01,0,1,0,1,1
51202,TOMAVE,estado nutricional,clasificacion f,2004-02-01,3,2,3,2,5
10402,TOMINA,estado nutricional,clasificacion f,2004-02-01,18,3,18,3,21
50502,TORO TORO,estado nutricional,clasificacion f,2004-02-01,7,1,7,1,8
31201,TOTORA(CBBA),estado nutricional,clasificacion f,2004-02-01,3,1,3,1,4
41301,TOTORA(ORR),estado nutricional,clasificacion f,2004-02-01,0,1,0,1,1
70802,TRIGAL,estado nutricional,clasificacion f,2004-02-01,1,0,1,0,1
80101,TRINIDAD,estado nutricional,clasificacion f,2004-02-01,1,6,1,6,7
50801,TUPIZA,estado nutricional,clasificacion f,2004-02-01,3,3,3,3,6
50201,UNCIA,estado nutricional,clasificacion f,2004-02-01,1,0,1,0,1
60401,URIONDO (A. CONCEPCION),estado nutricional,clasificacion f,2004-02-01,1,0,1,0,1
71502,URUBICHA,estado nutricional,clasificacion f,2004-02-01,1,3,1,3,4
51201,UYUNI,estado nutricional,clasificacion f,2004-02-01,2,1,2,1,3
30502,VACAS,estado nutricional,clasificacion f,2004-02-01,4,0,4,0,4
70801,VALLEGRANDE,estado nutricional,clasificacion f,2004-02-01,2,4,2,4,6
20801,VIACHA,estado nutricional,clasificacion f,2004-02-01,6,3,6,3,9
31302,VILA VILA,estado nutricional,clasificacion f,2004-02-01,3,4,3,4,7
60303,VILLA MONTES,estado nutricional,clasificacion f,2004-02-01,16,0,16,0,16
31402,VILLA RIVERO,estado nutricional,clasificacion f,2004-02-01,2,0,2,0,2
10801,VILLA SERRANO,estado nutricional,clasificacion f,2004-02-01,7,7,7,7,14
31003,VILLA TUNARI,estado nutricional,clasificacion f,2004-02-01,16,10,16,10,26
11001,VILLA VACA GUZMAN (MUYUPAMPA),estado nutricional,clasificacion f,2004-02-01,2,1,2,1,3
51501,VILLAZON,estado nutricional,clasificacion f,2004-02-01,5,3,5,3,8
30904,VINTO,estado nutricional,clasificacion f,2004-02-01,5,1,5,1,6
50602,VITICHI,estado nutricional,clasificacion f,2004-02-01,7,1,7,1,8
70201,WARNES,estado nutricional,clasificacion f,2004-02-01,3,2,3,2,5
20903,YACO,estado nutricional,clasificacion f,2004-02-01,7,2,7,2,9
60301,YACUIBA,estado nutricional,clasificacion f,2004-02-01,5,1,5,1,6
10602,YAMPARAEZ,estado nutricional,clasificacion f,2004-02-01,12,4,12,4,16
70403,YAPACANI,estado nutricional,clasificacion f,2004-02-01,2,2,2,2,4
10102,YOTALA,estado nutricional,clasificacion f,2004-02-01,3,2,3,2,5
60402,YUNCHARA,estado nutricional,clasificacion f,2004-02-01,2,2,2,2,4
10301,ZUDAÑEZ,estado nutricional,clasificacion f,2004-02-01,7,1,7,1,8
51302,ACACIO,estado nutricional,clasificacion f,2004-03-01,5,7,5,7,12
20201,ACHACACHI,estado nutricional,clasificacion f,2004-03-01,6,3,6,3,9
30201,AIQUILE,estado nutricional,clasificacion f,2004-03-01,12,8,12,8,20
10404,ALCALA,estado nutricional,clasificacion f,2004-03-01,1,5,1,5,6
20202,ANCORAIMES,estado nutricional,clasificacion f,2004-03-01,5,1,5,1,6
40603,ANTEQUERA,estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
30402,ANZALDO,estado nutricional,clasificacion f,2004-03-01,3,0,3,0,3
20701,APOLO,estado nutricional,clasificacion f,2004-03-01,3,1,3,1,4
51301,ARAMPAMPA,estado nutricional,clasificacion f,2004-03-01,4,1,4,1,5
30501,ARANI,estado nutricional,clasificacion f,2004-03-01,2,4,2,4,6
30601,ARQUE,estado nutricional,clasificacion f,2004-03-01,13,5,13,5,18
50802,ATOCHA,estado nutricional,clasificacion f,2004-03-01,1,6,1,6,7
20503,AUCAPATA,estado nutricional,clasificacion f,2004-03-01,3,0,3,0,3
20502,AYATA,estado nutricional,clasificacion f,2004-03-01,9,4,9,4,13
21303,AYO AYO,estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,clasificacion f,2004-03-01,9,3,9,3,12
10201,AZURDUY,estado nutricional,clasificacion f,2004-03-01,13,7,13,7,20
80802,BAURES,estado nutricional,clasificacion f,2004-03-01,2,0,2,0,2
60202,BERMEJO,estado nutricional,clasificacion f,2004-03-01,0,3,0,3,3
50301,BETANZOS,estado nutricional,clasificacion f,2004-03-01,15,10,15,10,25
31501,BOLIVAR,estado nutricional,clasificacion f,2004-03-01,3,4,3,4,7
70707,BOYUIBE,estado nutricional,clasificacion f,2004-03-01,0,2,0,2,2
70703,CABEZAS,estado nutricional,clasificacion f,2004-03-01,6,3,6,3,9
20905,CAIROMA,estado nutricional,clasificacion f,2004-03-01,5,1,5,1,6
51102,"CAIZA ""D""",estado nutricional,clasificacion f,2004-03-01,2,2,2,2,4
21003,CAJUATA,estado nutricional,clasificacion f,2004-03-01,0,1,0,1,1
21304,CALAMARCA,estado nutricional,clasificacion f,2004-03-01,3,0,3,0,3
10701,CAMARGO,estado nutricional,clasificacion f,2004-03-01,4,0,4,0,4
10901,CAMATAQUI (C. VILLA ABECIA),estado nutricional,clasificacion f,2004-03-01,2,0,2,0,2
70706,CAMIRI,estado nutricional,clasificacion f,2004-03-01,14,13,14,13,27
30701,CAPINOTA,estado nutricional,clasificacion f,2004-03-01,9,5,9,5,14
20302,CAQUIAVIRI,estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
22001,CARANAVI,estado nutricional,clasificacion f,2004-03-01,16,5,16,5,21
60302,CARAPARI,estado nutricional,clasificacion f,2004-03-01,2,3,2,3,5
50702,CARIPUYO,estado nutricional,clasificacion f,2004-03-01,23,4,23,4,27
40201,CHALLAPATA,estado nutricional,clasificacion f,2004-03-01,4,3,4,3,7
50302,CHAQUI,estado nutricional,clasificacion f,2004-03-01,0,2,0,2,2
70702,CHARAGUA,estado nutricional,clasificacion f,2004-03-01,23,5,23,5,28
50202,CHAYANTA,estado nutricional,clasificacion f,2004-03-01,8,3,8,3,11
20501,CHUMA,estado nutricional,clasificacion f,2004-03-01,6,3,6,3,9
30801,CLIZA,estado nutricional,clasificacion f,2004-03-01,5,2,5,2,7
90101,COBIJA,estado nutricional,clasificacion f,2004-03-01,4,1,4,1,5
30101,COCHABAMBA,estado nutricional,clasificacion f,2004-03-01,20,4,20,4,24
30905,COLCAPIRHUA,estado nutricional,clasificacion f,2004-03-01,2,0,2,0,2
50901,"COLCHA ""K""",estado nutricional,clasificacion f,2004-03-01,2,0,2,0,2
31002,COLOMI,estado nutricional,clasificacion f,2004-03-01,2,1,2,1,3
50401,COLQUECHACA,estado nutricional,clasificacion f,2004-03-01,30,12,30,12,42
21004,COLQUIRI,estado nutricional,clasificacion f,2004-03-01,9,1,9,1,10
71301,COMARAPA,estado nutricional,clasificacion f,2004-03-01,3,3,3,3,6
21701,COPACABANA,estado nutricional,clasificacion f,2004-03-01,2,0,2,0,2
40301,CORQUE,estado nutricional,clasificacion f,2004-03-01,2,4,2,4,6
50601,COTAGAITA,estado nutricional,clasificacion f,2004-03-01,13,12,13,12,25
70102,COTOCA,estado nutricional,clasificacion f,2004-03-01,5,2,5,2,7
70704,CUEVO,estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
10902,CULPINA,estado nutricional,clasificacion f,2004-03-01,12,7,12,7,19
20105,EL ALTO,estado nutricional,clasificacion f,2004-03-01,96,44,96,44,140
40103,EL CHORO,estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
71503,EL PUENTE(STC),estado nutricional,clasificacion f,2004-03-01,3,0,3,0,3
60502,EL PUENTE(TJA),estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
70105,EL TORNO,estado nutricional,clasificacion f,2004-03-01,3,0,3,0,3
10405,EL VILLAR,estado nutricional,clasificacion f,2004-03-01,5,1,5,1,6
60601,ENTRE RIOS,estado nutricional,clasificacion f,2004-03-01,2,3,2,3,5
80402,EXALTACION,estado nutricional,clasificacion f,2004-03-01,0,1,0,1,1
71002,GENERAL SAAVEDRA,estado nutricional,clasificacion f,2004-03-01,14,12,14,12,26
21601,GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,clasificacion f,2004-03-01,4,10,4,10,14
20602,GUANAY,estado nutricional,clasificacion f,2004-03-01,11,3,11,3,14
80202,GUAYARAMERIN,estado nutricional,clasificacion f,2004-03-01,7,5,7,5,12
70705,GUTIERREZ,estado nutricional,clasificacion f,2004-03-01,18,20,18,20,38
10502,HUACARETA,estado nutricional,clasificacion f,2004-03-01,5,1,5,1,6
11002,HUACAYA (VILLA DE HUACAYA),estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
40701,HUANUNI,estado nutricional,clasificacion f,2004-03-01,3,2,3,2,5
10304,ICLA,estado nutricional,clasificacion f,2004-03-01,10,3,10,3,13
10703,INCAHUASI,estado nutricional,clasificacion f,2004-03-01,15,1,15,1,16
21001,INQUISIVI,estado nutricional,clasificacion f,2004-03-01,7,4,7,4,11
21102,IRUPANA (VILLA DE LANZA),estado nutricional,clasificacion f,2004-03-01,3,1,3,1,4
21501,IXIAMAS,estado nutricional,clasificacion f,2004-03-01,0,3,0,3,3
21105,LA ASUNTA,estado nutricional,clasificacion f,2004-03-01,1,1,1,1,2
70104,LA GUARDIA,estado nutricional,clasificacion f,2004-03-01,5,1,5,1,6
20101,LA PAZ,estado nutricional,clasificacion f,2004-03-01,70,37,70,37,107
70701,LAGUNILLAS,estado nutricional,clasificacion f,2004-03-01,4,1,4,1,5
50203,LLALLAGUA,estado nutricional,clasificacion f,2004-03-01,15,8,15,8,23
51401,LLICA,estado nutricional,clasificacion f,2004-03-01,3,0,3,0,3
20901,LURIBAY,estado nutricional,clasificacion f,2004-03-01,2,0,2,0,2
11003,MACHARETI,estado nutricional,clasificacion f,2004-03-01,3,2,3,2,5
80801,MAGDALENA,estado nutricional,clasificacion f,2004-03-01,2,3,2,3,5
70903,MAIRANA,estado nutricional,clasificacion f,2004-03-01,1,1,1,1,2
20904,MALLA,estado nutricional,clasificacion f,2004-03-01,0,2,0,2,2
71003,MINEROS,estado nutricional,clasificacion f,2004-03-01,5,1,5,1,6
31301,MIZQUE,estado nutricional,clasificacion f,2004-03-01,9,6,9,6,15
20402,MOCOMOCO,estado nutricional,clasificacion f,2004-03-01,6,0,6,0,6
51002,MOJINETE,estado nutricional,clasificacion f,2004-03-01,0,1,0,1,1
10303,MOJOCOYA,estado nutricional,clasificacion f,2004-03-01,2,0,2,0,2
10501,MONTEAGUDO,estado nutricional,clasificacion f,2004-03-01,8,5,8,5,13
71001,MONTERO,estado nutricional,clasificacion f,2004-03-01,17,9,17,9,26
70803,MORO MORO,estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
30302,MOROCHATA,estado nutricional,clasificacion f,2004-03-01,10,2,10,2,12
50404,OCURI,estado nutricional,clasificacion f,2004-03-01,6,2,6,2,8
70202,OKINAWA,estado nutricional,clasificacion f,2004-03-01,3,0,3,0,3
30203,OMEREQUE,estado nutricional,clasificacion f,2004-03-01,2,1,2,1,3
40101,ORURO,estado nutricional,clasificacion f,2004-03-01,30,4,30,4,34
60201,PADCAYA,estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
10401,PADILLA,estado nutricional,clasificacion f,2004-03-01,7,3,7,3,10
70502,PAILON,estado nutricional,clasificacion f,2004-03-01,0,2,0,2,2
20102,PALCA,estado nutricional,clasificacion f,2004-03-01,3,0,3,0,3
21104,PALOS BLANCOS,estado nutricional,clasificacion f,2004-03-01,5,0,5,0,5
70902,PAMPA GRANDE,estado nutricional,clasificacion f,2004-03-01,4,0,4,0,4
30202,PASORAPA,estado nutricional,clasificacion f,2004-03-01,0,3,0,3,3
21305,PATACAMAYA,estado nutricional,clasificacion f,2004-03-01,7,4,7,4,11
40602,PAZÑA,estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
20702,PELECHUCO,estado nutricional,clasificacion f,2004-03-01,2,2,2,2,4
50403,POCOATA,estado nutricional,clasificacion f,2004-03-01,10,6,10,6,16
31203,POCONA,estado nutricional,clasificacion f,2004-03-01,5,1,5,1,6
31202,POJO (CBBA),estado nutricional,clasificacion f,2004-03-01,1,2,1,2,3
40601,POOPO,estado nutricional,clasificacion f,2004-03-01,2,0,2,0,2
51203,PORCO,estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
10103,POROMA,estado nutricional,clasificacion f,2004-03-01,13,6,13,6,19
70601,PORTACHUELO,estado nutricional,clasificacion f,2004-03-01,0,2,0,2,2
50101,POTOSI,estado nutricional,clasificacion f,2004-03-01,33,16,33,16,49
10302,PRESTO,estado nutricional,clasificacion f,2004-03-01,6,1,6,1,7
21201,PUCARANI,estado nutricional,clasificacion f,2004-03-01,1,1,1,1,2
20401,PUERTO ACOSTA,estado nutricional,clasificacion f,2004-03-01,5,1,5,1,6
20403,PUERTO CARABUCO,estado nutricional,clasificacion f,2004-03-01,2,1,2,1,3
90301,PUERTO GONZALO MORENO,estado nutricional,clasificacion f,2004-03-01,0,5,0,5,5
71401,PUERTO SUAREZ,estado nutricional,clasificacion f,2004-03-01,2,3,2,3,5
31205,PUERTO VILLARROEL,estado nutricional,clasificacion f,2004-03-01,36,30,36,30,66
51101,PUNA,estado nutricional,clasificacion f,2004-03-01,12,7,12,7,19
31401,PUNATA,estado nutricional,clasificacion f,2004-03-01,9,2,9,2,11
30901,QUILLACOLLO,estado nutricional,clasificacion f,2004-03-01,11,4,11,4,15
21002,QUIME,estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
50402,RAVELO,estado nutricional,clasificacion f,2004-03-01,16,6,16,6,22
80301,REYES,estado nutricional,clasificacion f,2004-03-01,4,0,4,0,4
80201,RIBERALTA,estado nutricional,clasificacion f,2004-03-01,34,41,34,41,75
70503,ROBORE,estado nutricional,clasificacion f,2004-03-01,9,2,9,2,11
80304,RURRENABAQUE,estado nutricional,clasificacion f,2004-03-01,2,0,2,0,2
31001,SACABA,estado nutricional,clasificacion f,2004-03-01,9,3,9,3,12
30404,SACABAMBA,estado nutricional,clasificacion f,2004-03-01,3,1,3,1,4
50701,SACACA,estado nutricional,clasificacion f,2004-03-01,13,16,13,16,29
71302,SAIPINA,estado nutricional,clasificacion f,2004-03-01,0,1,0,1,1
40801,SALINAS DE GARCI MENDOZA,estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
70901,SAMAIPATA,estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
51601,SAN AGUSTIN,estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
80602,SAN ANDRES,estado nutricional,clasificacion f,2004-03-01,4,1,4,1,5
71105,SAN ANTONIO DE LOMERIO,estado nutricional,clasificacion f,2004-03-01,9,11,9,11,20
31403,SAN BENITO,estado nutricional,clasificacion f,2004-03-01,2,0,2,0,2
80302,SAN BORJA,estado nutricional,clasificacion f,2004-03-01,20,18,20,18,38
21502,SAN BUENA VENTURA,estado nutricional,clasificacion f,2004-03-01,2,1,2,1,3
70402,SAN CARLOS,estado nutricional,clasificacion f,2004-03-01,2,6,2,6,8
80501,SAN IGNACIO,estado nutricional,clasificacion f,2004-03-01,22,10,22,10,32
70301,SAN IGNACIO DE VELASCO,estado nutricional,clasificacion f,2004-03-01,26,5,26,5,31
71102,SAN JAVIER(STC),estado nutricional,clasificacion f,2004-03-01,1,1,1,1,2
70501,SAN JOSE DE CHIQUITOS,estado nutricional,clasificacion f,2004-03-01,3,3,3,3,6
71104,SAN JULIAN,estado nutricional,clasificacion f,2004-03-01,9,4,9,4,13
90302,SAN LORENZO(PND),estado nutricional,clasificacion f,2004-03-01,1,1,1,1,2
60501,SAN LORENZO(TJA),estado nutricional,clasificacion f,2004-03-01,4,2,4,2,6
10702,SAN LUCAS,estado nutricional,clasificacion f,2004-03-01,19,6,19,6,25
71201,SAN MATIAS,estado nutricional,clasificacion f,2004-03-01,5,3,5,3,8
70302,SAN MIGUEL DE VELASCO,estado nutricional,clasificacion f,2004-03-01,3,2,3,2,5
50501,SAN PEDRO DE BUENA VISTA,estado nutricional,clasificacion f,2004-03-01,11,18,11,18,29
21801,SAN PEDRO DE CURAHUARA,estado nutricional,clasificacion f,2004-03-01,1,1,1,1,2
70303,SAN RAFAEL,estado nutricional,clasificacion f,2004-03-01,3,0,3,0,3
80401,SANTA ANA,estado nutricional,clasificacion f,2004-03-01,2,0,2,0,2
70101,SANTA CRUZ DE LA SIERRA,estado nutricional,clasificacion f,2004-03-01,63,29,63,29,92
80303,SANTA ROSA,estado nutricional,clasificacion f,2004-03-01,5,3,5,3,8
30702,SANTIVAÑES,estado nutricional,clasificacion f,2004-03-01,2,1,2,1,3
20902,SAPAHAQUI,estado nutricional,clasificacion f,2004-03-01,2,1,2,1,3
90303,SENA,estado nutricional,clasificacion f,2004-03-01,2,0,2,0,2
21301,SICA SICA (VILLA AROMA),estado nutricional,clasificacion f,2004-03-01,8,10,8,10,18
30703,SICAYA,estado nutricional,clasificacion f,2004-03-01,4,0,4,0,4
30902,SIPE SIPE,estado nutricional,clasificacion f,2004-03-01,16,3,16,3,19
10403,SOPACHUY,estado nutricional,clasificacion f,2004-03-01,2,3,2,3,5
10101,SUCRE,estado nutricional,clasificacion f,2004-03-01,31,20,31,20,51
50303,TACOBAMBA,estado nutricional,clasificacion f,2004-03-01,2,5,2,5,7
30602,TACOPAYA,estado nutricional,clasificacion f,2004-03-01,1,5,1,5,6
31101,TAPACARI,estado nutricional,clasificacion f,2004-03-01,15,9,15,9,24
10601,TARABUCO,estado nutricional,clasificacion f,2004-03-01,25,26,25,26,51
30401,TARATA,estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
60101,TARIJA,estado nutricional,clasificacion f,2004-03-01,3,3,3,3,6
10202,TARVITA,estado nutricional,clasificacion f,2004-03-01,21,6,21,6,27
20803,TIAWANACU,estado nutricional,clasificacion f,2004-03-01,1,1,1,1,2
50102,TINGUIPAYA,estado nutricional,clasificacion f,2004-03-01,7,12,7,12,19
30903,TIQUIPAYA,estado nutricional,clasificacion f,2004-03-01,4,0,4,0,4
31601,TIRAQUE (CBBA),estado nutricional,clasificacion f,2004-03-01,29,8,29,8,37
30802,TOCO,estado nutricional,clasificacion f,2004-03-01,1,3,1,3,4
41001,TOLEDO,estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
51202,TOMAVE,estado nutricional,clasificacion f,2004-03-01,3,2,3,2,5
10402,TOMINA,estado nutricional,clasificacion f,2004-03-01,14,6,14,6,20
50502,TORO TORO,estado nutricional,clasificacion f,2004-03-01,12,2,12,2,14
31201,TOTORA(CBBA),estado nutricional,clasificacion f,2004-03-01,4,1,4,1,5
41301,TOTORA(ORR),estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
80101,TRINIDAD,estado nutricional,clasificacion f,2004-03-01,14,9,14,9,23
50801,TUPIZA,estado nutricional,clasificacion f,2004-03-01,8,6,8,6,14
50201,UNCIA,estado nutricional,clasificacion f,2004-03-01,3,2,3,2,5
60401,URIONDO (A. CONCEPCION),estado nutricional,clasificacion f,2004-03-01,1,0,1,0,1
51201,UYUNI,estado nutricional,clasificacion f,2004-03-01,4,0,4,0,4
30502,VACAS,estado nutricional,clasificacion f,2004-03-01,2,1,2,1,3
70801,VALLEGRANDE,estado nutricional,clasificacion f,2004-03-01,3,5,3,5,8
20801,VIACHA,estado nutricional,clasificacion f,2004-03-01,8,3,8,3,11
31302,VILA VILA,estado nutricional,clasificacion f,2004-03-01,3,0,3,0,3
60303,VILLA MONTES,estado nutricional,clasificacion f,2004-03-01,13,3,13,3,16
31402,VILLA RIVERO,estado nutricional,clasificacion f,2004-03-01,2,1,2,1,3
10801,VILLA SERRANO,estado nutricional,clasificacion f,2004-03-01,5,5,5,5,10
31003,VILLA TUNARI,estado nutricional,clasificacion f,2004-03-01,19,13,19,13,32
11001,VILLA VACA GUZMAN (MUYUPAMPA),estado nutricional,clasificacion f,2004-03-01,1,4,1,4,5
51501,VILLAZON,estado nutricional,clasificacion f,2004-03-01,2,1,2,1,3
30904,VINTO,estado nutricional,clasificacion f,2004-03-01,5,2,5,2,7
50602,VITICHI,estado nutricional,clasificacion f,2004-03-01,6,1,6,1,7
70201,WARNES,estado nutricional,clasificacion f,2004-03-01,1,3,1,3,4
20903,YACO,estado nutricional,clasificacion f,2004-03-01,5,1,5,1,6
60301,YACUIBA,estado nutricional,clasificacion f,2004-03-01,7,2,7,2,9
10602,YAMPARAEZ,estado nutricional,clasificacion f,2004-03-01,17,4,17,4,21
21103,YANACACHI,estado nutricional,clasificacion f,2004-03-01,1,1,1,1,2
70403,YAPACANI,estado nutricional,clasificacion f,2004-03-01,9,3,9,3,12
50103,YOCALLA,estado nutricional,clasificacion f,2004-03-01,0,1,0,1,1
10102,YOTALA,estado nutricional,clasificacion f,2004-03-01,5,2,5,2,7
60402,YUNCHARA,estado nutricional,clasificacion f,2004-03-01,0,2,0,2,2
10301,ZUDAÑEZ,estado nutricional,clasificacion f,2004-03-01,4,3,4,3,7
51302,ACACIO,estado nutricional,clasificacion f,2004-04-01,3,4,3,4,7
20201,ACHACACHI,estado nutricional,clasificacion f,2004-04-01,7,1,7,1,8
30201,AIQUILE,estado nutricional,clasificacion f,2004-04-01,5,1,5,1,6
10404,ALCALA,estado nutricional,clasificacion f,2004-04-01,0,2,0,2,2
20202,ANCORAIMES,estado nutricional,clasificacion f,2004-04-01,1,0,1,0,1
30402,ANZALDO,estado nutricional,clasificacion f,2004-04-01,1,1,1,1,2
20701,APOLO,estado nutricional,clasificacion f,2004-04-01,2,1,2,1,3
51301,ARAMPAMPA,estado nutricional,clasificacion f,2004-04-01,6,1,6,1,7
30501,ARANI,estado nutricional,clasificacion f,2004-04-01,5,0,5,0,5
30601,ARQUE,estado nutricional,clasificacion f,2004-04-01,6,2,6,2,8
71501,ASCENCION DE GUARAYOS,estado nutricional,clasificacion f,2004-04-01,13,6,13,6,19
50802,ATOCHA,estado nutricional,clasificacion f,2004-04-01,2,6,2,6,8
20502,AYATA,estado nutricional,clasificacion f,2004-04-01,6,1,6,1,7
30301,AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,clasificacion f,2004-04-01,5,0,5,0,5
10201,AZURDUY,estado nutricional,clasificacion f,2004-04-01,9,7,9,7,16
80802,BAURES,estado nutricional,clasificacion f,2004-04-01,1,0,1,0,1
90104,BELLA FLOR,estado nutricional,clasificacion f,2004-04-01,1,1,1,1,2
50301,BETANZOS,estado nutricional,clasificacion f,2004-04-01,14,11,14,11,25
31501,BOLIVAR,estado nutricional,clasificacion f,2004-04-01,1,0,1,0,1
70707,BOYUIBE,estado nutricional,clasificacion f,2004-04-01,1,0,1,0,1
70703,CABEZAS,estado nutricional,clasificacion f,2004-04-01,5,1,5,1,6
20905,CAIROMA,estado nutricional,clasificacion f,2004-04-01,10,4,10,4,14
51102,"CAIZA ""D""",estado nutricional,clasificacion f,2004-04-01,2,3,2,3,5
21003,CAJUATA,estado nutricional,clasificacion f,2004-04-01,0,2,0,2,2
21304,CALAMARCA,estado nutricional,clasificacion f,2004-04-01,2,0,2,0,2
10701,CAMARGO,estado nutricional,clasificacion f,2004-04-01,2,1,2,1,3
70706,CAMIRI,estado nutricional,clasificacion f,2004-04-01,10,5,10,5,15
30701,CAPINOTA,estado nutricional,clasificacion f,2004-04-01,1,2,1,2,3
40102,CARACOLLO,estado nutricional,clasificacion f,2004-04-01,0,1,0,1,1
22001,CARANAVI,estado nutricional,clasificacion f,2004-04-01,9,5,9,5,14
60302,CARAPARI,estado nutricional,clasificacion f,2004-04-01,1,1,1,1,2
50702,CARIPUYO,estado nutricional,clasificacion f,2004-04-01,15,6,15,6,21
21902,CATACORA,estado nutricional,clasificacion f,2004-04-01,0,1,0,1,1
40201,CHALLAPATA,estado nutricional,clasificacion f,2004-04-01,2,2,2,2,4
50302,CHAQUI,estado nutricional,clasificacion f,2004-04-01,0,2,0,2,2
70702,CHARAGUA,estado nutricional,clasificacion f,2004-04-01,11,4,11,4,15
50202,CHAYANTA,estado nutricional,clasificacion f,2004-04-01,5,3,5,3,8
