codigo_municipio,municipio,grupo,variable,mes,hombres total,mujeres total,hombres total,mujeres total,total
21902,CATACORA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,13,0,13,13
21803,CHACARILLA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,8,0,8,8
40201,CHALLAPATA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,88,2,88,90
50302,CHAQUI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,120,0,120,120
70702,CHARAGUA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,9,212,9,212,221
20305,CHARAÑA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,13,0,13,13
50202,CHAYANTA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,15,0,15,15
31204,CHIMORE,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,74,1,74,75
40302,CHOQUE COTA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,4,0,4,4
21101,CHULUMANI (V. DE LA LIBERTAD),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,78,1,78,79
20501,CHUMA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,7,6,7,6,13
30801,CLIZA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,5,24,5,24,29
90101,COBIJA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,15,92,15,92,107
30101,COCHABAMBA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,92,555,92,555,647
40902,COIPASA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,3,1,3,4
30905,COLCAPIRHUA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,11,2,11,13
50901,"COLCHA ""K""",estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,96,1,96,97
31002,COLOMI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,89,0,89,89
70603,COLPA BELGICA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,5,2,5,7
50401,COLQUECHACA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,143,3,143,146
21306,COLQUENCHA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,7,49,7,49,56
21004,COLQUIRI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,186,2,186,188
20304,COMANCHE,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,38,0,38,38
71301,COMARAPA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,52,0,52,52
20605,COMBAYA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,24,0,24,24
71101,CONCEPCION,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,91,0,91,91
21701,COPACABANA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,80,1,80,81
21402,CORIPATA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,20,1,20,21
20301,CORO CORO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,97,1,97,98
21401,COROICO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,65,3,65,68
40301,CORQUE,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,35,1,35,36
50601,COTAGAITA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,7,275,7,275,282
31405,CUCHUMUELA (V. G. VILLARROEL),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,8,0,8,8
70704,CUEVO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,44,0,44,44
10902,CULPINA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,5,298,5,298,303
40401,CURAHUARA DE CARANGAS,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,28,1,28,29
21602,CURVA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,4,0,4,4
20804,DESAGUADERO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,18,3,18,21
20105,EL ALTO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,265,2118,265,2118,2383
40103,EL CHORO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,3,0,3,3
71503,EL PUENTE(STC),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,77,2,77,79
60502,EL PUENTE(TJA),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,7,37,7,37,44
70105,EL TORNO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,6,20,6,20,26
10405,EL VILLAR,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,9,202,9,202,211
60601,ENTRE RIOS,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,7,87,7,87,94
40502,ESCARA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,2,0,2,2
41101,EUCALIPTUS,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,32,0,32,32
80402,EXALTACION,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,18,1,18,19
90203,FILADELFIA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,6,0,6,6
71002,GENERAL SAAVEDRA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,120,0,120,120
21601,GRAL. J.J. PEREZ (CHARAZANI),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,31,1,31,32
20602,GUANAY,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,8,94,8,94,102
20802,GUAQUI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,12,0,12,12
80202,GUAYARAMERIN,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,9,124,9,124,133
70705,GUTIERREZ,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,10,242,10,242,252
10502,HUACARETA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,253,2,253,255
11002,HUACAYA (VILLA DE HUACAYA),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,29,0,29,29
40501,HUACHACALLA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,8,0,8,8
40701,HUANUNI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,46,2,46,48
80803,HUARACAJE,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,23,0,23,23
41601,HUAYLLAMARCA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,28,0,28,28
21005,ICHOCA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,27,0,27,27
10304,ICLA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,5,385,5,385,390
10703,INCAHUASI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,5,156,5,156,161
21001,INQUISIVI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,8,60,8,60,68
21102,IRUPANA (VILLA DE LANZA),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,89,2,89,91
21501,IXIAMAS,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,56,0,56,56
21105,LA ASUNTA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,86,1,86,87
20101,LA PAZ,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,196,1064,196,1064,1260
41501,LA RIVERA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,1,0,1,1
70701,LAGUNILLAS,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,20,114,20,114,134
21202,LAJA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,21,0,21,21
10903,LAS CARRERAS,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,63,1,63,64
21006,LICOMA PAMPA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,8,0,8,8
50203,LLALLAGUA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,173,1,173,174
51401,LLICA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,27,0,27,27
80601,LORETO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,9,1,9,10
20901,LURIBAY,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,25,0,25,25
40702,MACHACAMARCA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,17,2,17,19
11003,MACHARETI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,119,2,119,121
80801,MAGDALENA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,22,0,22,22
70903,MAIRANA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,16,1,16,17
20904,MALLA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,4,0,4,4
20103,MECAPACA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,9,38,9,38,47
71003,MINEROS,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,9,223,9,223,232
31301,MIZQUE,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,77,38,77,38,115
20402,MOCOMOCO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,101,1,101,102
51002,MOJINETE,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,8,0,8,8
10303,MOJOCOYA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,206,2,206,208
10501,MONTEAGUDO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,6,293,6,293,299
71001,MONTERO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,41,441,41,441,482
70803,MORO MORO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,7,1,7,8
30302,MOROCHATA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,73,1,73,74
90401,NACEBE (SANTA ROSA DEL ABUNA),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,3,0,3,3
90501,NUEVO MANOA (NUEVA ESPERANZA),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,3,0,3,3
50404,OCURI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,5,87,5,87,92
70202,OKINAWA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,29,0,29,29
30203,OMEREQUE,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,29,0,29,29
40101,ORURO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,26,774,26,774,800
60201,PADCAYA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,77,2,77,79
10401,PADILLA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,6,334,6,334,340
70502,PAILON,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,78,0,78,78
20102,PALCA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,42,3,42,45
21104,PALOS BLANCOS,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,194,2,194,196
40802,PAMPA AULLAGAS,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,6,0,6,6
70902,PAMPA GRANDE,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,4,28,4,28,32
21802,PAPEL PAMPA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,5,0,5,5
30202,PASORAPA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,20,0,20,20
21305,PATACAMAYA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,36,3,36,39
40602,PAZÑA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,18,1,18,19
20702,PELECHUCO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,6,29,6,29,35
50403,POCOATA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,8,189,8,189,197
31203,POCONA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,59,1,59,60
31202,POJO (CBBA),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,39,180,39,180,219
40601,POOPO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,27,1,27,28
51203,PORCO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,34,2,34,36
10103,POROMA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,4,256,4,256,260
70103,PORONGO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,49,2,49,51
70601,PORTACHUELO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,14,68,14,68,82
90102,PORVENIR,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,45,0,45,45
50101,POTOSI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,32,642,32,642,674
10302,PRESTO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,164,1,164,165
70805,PUCARA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,9,0,9,9
21201,PUCARANI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,4,59,4,59,63
20401,PUERTO ACOSTA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,10,135,10,135,145
20403,PUERTO CARABUCO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,172,0,172,172
90301,PUERTO GONZALO MORENO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,6,0,6,6
21204,PUERTO PEREZ,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,21,1,21,22
71402,PUERTO QUIJARRO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,33,0,33,33
90201,PUERTO RICO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,18,2,18,20
80703,PUERTO SILES,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,1,0,1,1
71401,PUERTO SUAREZ,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,7,41,7,41,48
31205,PUERTO VILLARROEL,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,146,1,146,147
51101,PUNA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,5,322,5,322,327
31401,PUNATA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,8,52,8,52,60
20604,QUIABAYA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,42,0,42,42
30901,QUILLACOLLO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,34,1,34,35
21002,QUIME,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,72,1,72,73
70904,QUIRUSILLAS,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,1,0,1,1
50402,RAVELO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,7,350,7,350,357
80301,REYES,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,29,1,29,30
80201,RIBERALTA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,17,315,17,315,332
70503,ROBORE,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,71,2,71,73
80304,RURRENABAQUE,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,12,7,12,7,19
40901,SABAYA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,3,0,3,3
31001,SACABA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,17,46,17,46,63
30404,SACABAMBA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,84,2,84,86
50701,SACACA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,8,429,8,429,437
71302,SAIPINA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,9,0,9,9
40801,SALINAS DE GARCI MENDOZA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,8,3,8,11
70901,SAMAIPATA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,27,0,27,27
51601,SAN AGUSTIN,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,12,0,12,12
80602,SAN ANDRES,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,20,0,20,20
51003,SAN ANTONIO DE ESMORUCO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,10,0,10,10
71105,SAN ANTONIO DE LOMERIO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,18,113,18,113,131
31403,SAN BENITO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,49,0,49,49
80302,SAN BORJA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,112,3,112,115
21502,SAN BUENA VENTURA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,69,3,69,72
70402,SAN CARLOS,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,16,60,16,60,76
80501,SAN IGNACIO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,115,1,115,116
70301,SAN IGNACIO DE VELASCO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,12,427,12,427,439
80102,SAN JAVIER(BNI),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,11,1,11,12
71102,SAN JAVIER(STC),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,5,10,5,10,15
80701,SAN JOAQUIN,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,8,1,8,9
70501,SAN JOSE DE CHIQUITOS,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,81,0,81,81
71104,SAN JULIAN,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,8,289,8,289,297
90302,SAN LORENZO(PND),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,10,0,10,10
60501,SAN LORENZO(TJA),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,56,2,56,58
10702,SAN LUCAS,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,7,580,7,580,587
71201,SAN MATIAS,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,45,2,45,47
70302,SAN MIGUEL DE VELASCO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,99,1,99,100
51001,SAN PABLO DE LIPEZ,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,18,2,18,20
50501,SAN PEDRO DE BUENA VISTA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,216,3,216,219
21801,SAN PEDRO DE CURAHUARA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,31,1,31,32
50902,SAN PEDRO DE QUEMES,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,5,1,5,6
21702,SAN PEDRO DE TIQUINA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,8,0,8,8
70303,SAN RAFAEL,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,55,0,55,55
80702,SAN RAMON,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,2,0,2,2
80702,SAN RAMON,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,12,3,12,15
80401,SANTA ANA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,6,59,6,59,65
70101,SANTA CRUZ DE LA SIERRA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,66,390,66,390,456
80303,SANTA ROSA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,5,19,5,19,24
70602,SANTA ROSA DEL SARA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,22,2,22,24
20308,SANTIAGO DE CALLAPA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,31,2,31,33
41401,SANTIAGO DE HUARI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,31,2,31,33
21901,SANTIAGO DE MACHACA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,5,1,5,6
30702,SANTIVAÑES,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,14,29,14,29,43
40202,SANTUARIO DE QUILLACAS,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,26,0,26,26
20902,SAPAHAQUI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,37,3,37,40
21301,SICA SICA (VILLA AROMA),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,52,2,52,54
30703,SICAYA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,27,1,27,28
10403,SOPACHUY,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,228,3,228,231
20601,SORATA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,65,3,65,68
10101,SUCRE,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,31,1439,31,1439,1470
31404,TACACHI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,3,0,3,3
20603,TACACOMA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,11,0,11,11
50303,TACOBAMBA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,100,3,100,103
30602,TACOPAYA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,161,1,161,162
51402,TAHUA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,8,0,8,8
31101,TAPACARI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,14,112,14,112,126
10601,TARABUCO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,10,591,10,591,601
30401,TARATA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,37,2,37,39
60101,TARIJA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,5,227,5,227,232
10202,TARVITA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,4,231,4,231,235
20803,TIAWANACU,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,35,3,35,38
50102,TINGUIPAYA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,6,83,6,83,89
20606,TIPUANI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,6,0,6,6
30903,TIQUIPAYA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,87,1,87,88
31601,TIRAQUE (CBBA),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,64,2,64,66
21703,TITO YUPANQUI (PARQUIPUJIO),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,8,0,8,8
30802,TOCO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,5,11,5,11,16
30803,TOLATA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,10,0,10,10
41001,TOLEDO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,9,0,9,9
51202,TOMAVE,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,8,146,8,146,154
10402,TOMINA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,305,2,305,307
50502,TORO TORO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,11,0,11,11
31201,TOTORA(CBBA),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,150,3,150,153
41301,TOTORA(ORR),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,15,1,15,16
70802,TRIGAL,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,9,0,9,9
80101,TRINIDAD,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,19,159,19,159,178
50801,TUPIZA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,6,413,6,413,419
40402,TURCO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,13,0,13,13
21302,UMALA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,14,0,14,14
50201,UNCIA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,6,39,6,39,45
60401,URIONDO (A. CONCEPCION),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,30,1,30,31
71502,URUBICHA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,24,0,24,24
51201,UYUNI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,192,0,192,192
30502,VACAS,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,7,0,7,7
70801,VALLEGRANDE,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,9,68,9,68,77
20801,VIACHA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,19,133,19,133,152
31302,VILA VILA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,25,13,25,13,38
60303,VILLA MONTES,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,5,72,5,72,77
31402,VILLA RIVERO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,13,1,13,14
10801,VILLA SERRANO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,4,340,4,340,344
31003,VILLA TUNARI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,58,3,58,61
11001,VILLA VACA GUZMAN (MUYUPAMPA),estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,203,1,203,204
51501,VILLAZON,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,4,224,4,224,228
30904,VINTO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,5,107,5,107,112
50602,VITICHI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,2,113,2,113,115
20306,WALDO BALLIVIAN,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,8,0,8,8
70201,WARNES,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,89,3,89,92
20903,YACO,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,24,0,24,24
60301,YACUIBA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,5,111,5,111,116
10602,YAMPARAEZ,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,6,388,6,388,394
21103,YANACACHI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,1,23,1,23,24
70403,YAPACANI,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,3,56,3,56,59
50103,YOCALLA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,6,129,6,129,135
10102,YOTALA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,348,0,348,348
60402,YUNCHARA,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,0,24,0,24,24
10301,ZUDAÑEZ,estado nutricional en menores de 5 anos,clasificacion d,2001-04-01,5,241,5,241,246
51302,ACACIO,estado nutricional en menores de 5 anos,clasificacion d,2001-05-01,0,122,0,122,122
20201,ACHACACHI,estado nutricional en menores de 5 anos,clasificacion d,2001-05-01,8,222,8,222,230
20104,ACHOCALLA,estado nutricional en menores de 5 anos,clasificacion d,2001-05-01,1,41,1,41,42
30201,AIQUILE,estado nutricional en menores de 5 anos,clasificacion d,2001-05-01,33,103,33,103,136
31303,ALALAY,estado nutricional en menores de 5 anos,clasificacion d,2001-05-01,19,2,19,2,21
10404,ALCALA,estado nutricional en menores de 5 anos,clasificacion d,2001-05-01,1,90,1,90,91
20202,ANCORAIMES,estado nutricional en menores de 5 anos,clasificacion d,2001-05-01,1,223,1,223,224
41201,ANDAMARCA,estado nutricional en menores de 5 anos,clasificacion d,2001-05-01,0,7,0,7,7
40603,ANTEQUERA,estado nutricional en menores de 5 anos,clasificacion d,2001-05-01,0,9,0,9,9
30402,ANZALDO,estado nutricional en menores de 5 anos,clasificacion d,2001-05-01,6,94,6,94,100
20701,APOLO,estado nutricional en menores de 5 anos,clasificacion d,2001-05-01,9,1,9,1,10
51301,ARAMPAMPA,estado nutricional en menores de 5 anos,clasificacion d,2001-05-01,3,34,3,34,37
30501,ARANI,estado nutricional en menores de 5 anos,clasificacion d,2001-05-01,1,22,1,22,23
30403,ARBIETO,estado nutricional en menores de 5 anos,clasificacion d,2001-05-01,0,20,0,20,20
30601,ARQUE,estado nutricional en menores de 5 anos,clasificacion d,2001-05-01,2,50,2,50,52
71501,ASCENCION DE GUARAYOS,estado nutricional en menores de 5 anos,clasificacion d,2001-05-01,0,36,0,36,36
50802,ATOCHA,estado nutricional en menores de 5 anos,clasificacion d,2001-05-01,2,36,2,36,38
